seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,early_stopped,stopped_epoch
0,1.0,0.21344074606895447,0.12572381272912025,0.21344074606895447,0.12572381272912025,0.5,1.0,False,1
