dataset,strategy,runs,mean_train_acc,mean_val_acc,mean_test_acc,mean_train_pool_acc,mean_val_pool_acc,mean_test_pool_acc,mean_test_pool_accepted_ratio,mean_test_pool_fixed,mean_test_pool_broken
squirrel,oracle_all_splits_upper_bound,3,0.8761175076166788,0.2644444505373637,0.23695198694864908,0.8761175076166788,0.28326745827992755,0.2289356142282486,0.0,0.0,0.0
squirrel,oracle_test_upper_bound,3,0.8761175076166788,0.2644444505373637,0.23695198694864908,0.8761175076166788,0.28326745827992755,0.2289356142282486,0.0,0.0,0.0
squirrel,prompt_off,3,0.8761175076166788,0.2644444505373637,0.23695198694864908,0.8761175076166788,0.28326745827992755,0.2289356142282486,0.0,0.0,0.0
squirrel,prompt_on_all_pool,3,0.8761175076166788,0.2644444505373637,0.23695198694864908,0.8761175076166788,0.28326745827992755,0.2289356142282486,0.1850926081339518,0.0,0.0
squirrel,train_high_learned_acceptance,3,0.8761175076166788,0.2644444505373637,0.23695198694864908,0.8761175076166788,0.28326745827992755,0.2289356142282486,0.1845798889795939,0.0,0.0
squirrel,train_high_logit_delta,3,0.8761175076166788,0.2644444505373637,0.23695198694864908,0.8761175076166788,0.28326745827992755,0.2289356142282486,0.1850926081339518,0.0,0.0
squirrel,train_high_structural_score,3,0.8761175076166788,0.2644444505373637,0.23695198694864908,0.8761175076166788,0.28326745827992755,0.2289356142282486,0.1850926081339518,0.0,0.0
squirrel,train_low_conf_off,3,0.8761175076166788,0.2644444505373637,0.23695198694864908,0.8761175076166788,0.28326745827992755,0.2289356142282486,0.1850926081339518,0.0,0.0
squirrel,train_low_conf_on,3,0.8761175076166788,0.2644444505373637,0.23695198694864908,0.8761175076166788,0.28326745827992755,0.2289356142282486,0.1850926081339518,0.0,0.0
squirrel,train_low_margin_off,3,0.8761175076166788,0.2644444505373637,0.23695198694864908,0.8761175076166788,0.28326745827992755,0.2289356142282486,0.1850926081339518,0.0,0.0
squirrel,train_low_margin_on,3,0.8761175076166788,0.2644444505373637,0.23695198694864908,0.8761175076166788,0.28326745827992755,0.2289356142282486,0.1850926081339518,0.0,0.0
