seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,use_multiview_routing,use_class_aware_routing,use_pattern_prompt_bank,use_receiver_only_prompt,use_benefit_gate,num_class_prompt_slots,residual_prompt_count,class_key_proto_init_coverage,pattern_key_init_coverage,semantic_view_weight,structural_view_weight,role_view_weight,view_gate_entropy,mean_prompt_edge_weight,pool_acceptance_mean,pool_acceptance_min,pool_acceptance_max,use_hard_acceptance,hard_acceptance_ratio,hard_acceptance_selected_ratio,prompt_acceptance_budget,prompt_acceptance_supervision,acceptance_supervised_count,acceptance_positive_count,acceptance_negative_count,acceptance_ignored_count,acceptance_target_mean,acceptance_score_delta_mean,ce_delta_positive_ratio_train,ce_delta_negative_ratio_train,prompt_helpful_acceptance_precision_train,prompt_harmful_rejection_precision_train,prompt_benefit_supervision,benefit_supervised_count,benefit_positive_count,benefit_negative_count,benefit_ignored_count,mean_delta_ce_train_pool,positive_delta_ratio_train_pool,benefit_weight_delta_corr_train,benefit_label_strategy_quantile,benefit_quantile_fraction,benefit_positive_threshold,benefit_negative_threshold,benefit_delta_eps,prompt_correction_loss,prompt_anti_harm_loss,prompt_correction_supervised_count,prompt_correction_harmful_count,prompt_correction_target_norm,prompt_delta_logit_norm,prompt_delta_logit_label_alignment,harmful_prompt_delta_ratio,prompt_message_help_loss,prompt_message_help_query_loss,prompt_class_anti_harm_loss,class_balanced_mean_delta_ce,class_balanced_positive_delta_ratio,query_class_balanced_mean_delta_ce,query_class_balanced_positive_delta_ratio,message_help_supervised_count,message_help_query_supervised_count,message_help_class_count,message_help_query_class_count,message_help_margin,message_help_class_balanced,prompt_class_anti_harm_floor,utility_receive_gate_loss,utility_receive_gate_query_loss,utility_gate_supervised_count,utility_gate_query_supervised_count,utility_gate_positive_count,utility_gate_query_positive_count,utility_gate_negative_count,utility_gate_query_negative_count,utility_gate_ignored_count,utility_gate_query_ignored_count,utility_gate_target_mean,utility_gate_query_target_mean,utility_gate_delta_corr_train,utility_gate_query_delta_corr,query_proto_alignment_loss,query_proto_supervised_count,query_proto_class_count,query_proto_mean_delta_dist,query_proto_positive_ratio,support_query_enabled,support_only_prompt_graph,support_count,query_count,train_support_ratio,use_utility_receive_gate,utility_receive_gate_mean,utility_receive_gate_min,utility_receive_gate_max,utility_receive_gate_floor,benefit_gate_mean,benefit_gate_min,benefit_gate_max,use_hard_receive_gate,hard_receive_ratio,hard_receive_selected_ratio,receive_gate_mean,receive_gate_min,receive_gate_max,class_route,key_proto,class_router_hit_rate_train,class_router_hit_rate_val,class_router_hit_rate_test,prompt_label_purity_train,residual_prompt_usage_ratio,same_class_route_compactness,different_class_route_separation,prompt_usage_entropy,prompt_usage_full_entropy,dominant_prompt_slot_ratio,active_prompt_slot_count@0.05,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,correction_norm,node_to_prompt_update_norm,raw_prompt_update_norm,unbounded_prompt_update_norm,prompt_update_clip_ratio,bounded_correction_clip_ratio,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_receiver_gate_mean,prompt_message_scale,selected_message_scale,prompt_message_norm,bounded_prompt_update,max_prompt_update_norm,prompt_update_bound_mode,receiver_version,prompt_fusion,prompt_slot_head_count,prototype_direction_strength_mean,prototype_direction_normalize,pool_only_prompt_update,zero_init_prompt_messages,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch,diagnostic_message_scale,utility_mean_delta_ce,utility_positive_delta_ratio,utility_mean_ce_no_prompt,utility_mean_ce_prompt,utility_mean_delta_ce_train_pool,utility_positive_delta_ratio_train_pool,utility_mean_delta_ce_val_pool,utility_positive_delta_ratio_val_pool,utility_mean_delta_ce_test_pool,utility_positive_delta_ratio_test_pool,utility_acceptance_delta_correlation,utility_structural_score_delta_correlation
0,70.0,0.3505718410015106,0.33494914770126344,0.3446046710014343,0.3296050846576691,0.4788718521595001,0.9772143959999084,0.2,0.23891085386276245,0.05094422399997711,20,3264,0.06059855595231056,0.06059855595231056,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.3833516836166382,0.5701184868812561,0.04652976989746094,0.7530568838119507,0.019916614517569542,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002376365737291053,0.0,0.0,0.0,0.031530048698186874,1.0,0.0,11.0,0.0,5.0,0.005,1.0,0.0,0.0,0.009450805373489857,0.0,5.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,-0.6682862043380737,0.005195566453039646,11.0,5.0,0.023171288892626762,0.36666667461395264,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.9859944581985474,0.9485464096069336,0.9945920705795288,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.9859944581985474,0.948546290397644,0.9945920705795288,0.6801941394805908,0.07221706211566925,0.8620689511299133,0.43478259444236755,0.3679012358188629,0.7461212976022567,0.6061401180922985,0.0813358798623085,0.3000444769859314,0.6725204586982727,0.9783853888511658,0.10623403638601303,5.0,0.016310445964336395,0.3913806080818176,0.0,0.016453709453344345,0.016453709453344345,0.0,0.07133647799491882,0.017834119498729706,0.09338267147541046,0.09338267147541046,0.15206453204154968,0.12023162841796875,0.18389742076396942,0.18389742076396942,0.25,0.25,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.016453709453344345,0.0,0.0,0.0,"[36101, 1632, 1632]",0.0,0.0,0.0013180822134017944,False,80,0.25,0.020984459668397903,0.931034505367279,0.36037328839302063,0.3393888473510742,0.020984459668397903,0.931034505367279,0.018023202195763588,0.6521739363670349,0.007270899601280689,0.5481481552124023,0.0,0.2610333561897278
0,75.0,0.34908005595207214,0.3342204838991165,0.34211835265159607,0.326692932844162,0.4764781892299652,0.9675778746604919,0.2,0.23891085386276245,0.05094422399997711,20,3264,0.06141285225749016,0.06141285225749016,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.2113639861345291,0.7468230128288269,0.04181300103664398,0.6153135895729065,0.020159227773547173,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029146726592443883,0.0,0.0,0.0,0.030743280425667763,1.0,0.0,14.0,0.0,5.0,0.005,1.0,0.0,0.0,0.013436645269393921,0.0,5.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,-0.5934677720069885,0.005287391133606434,14.0,5.0,0.037617526948451996,0.18333333730697632,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.9847723841667175,0.947096049785614,0.9941110014915466,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.9847723841667175,0.947096049785614,0.9941110014915466,0.5417065024375916,0.022243881598114967,0.9396551847457886,0.3913043439388275,0.3728395104408264,0.8827534039334342,0.6199810318648815,0.06957963109016418,0.3081568777561188,0.7112736701965332,0.9842612147331238,0.08655466139316559,5.0,0.017663348466157913,0.23022213578224182,0.0,0.017818495631217957,0.017818495631217957,0.0,0.04196029528975487,0.020980147644877434,0.1356116682291031,0.1356116682291031,0.152842178940773,0.12176648527383804,0.18391788005828857,0.18391788005828857,0.5,0.5,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.017818495631217957,0.0,0.0,0.0,"[36101, 1632, 1632]",0.0,0.0,0.002617478370666504,False,80,0.5,0.023018881678581238,0.9741379022598267,0.36038240790367126,0.3373635411262512,0.023018881678581238,0.9741379022598267,-0.0001703552552498877,0.6086956262588501,0.0007545918342657387,0.48641976714134216,0.0,0.16783177852630615
1,80.0,0.34361013770103455,0.3315057814121246,0.34361013770103455,0.3315057814121246,0.47360652685165405,0.9576818346977234,0.2,0.24110671877861023,0.05094422399997711,20,3294,0.06223461404442787,0.06223461404442787,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.5056536197662354,0.42179474234580994,0.07255164533853531,0.8148020505905151,0.020311208441853523,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010749741923063993,0.0,0.0,0.0,0.02979145012795925,1.0,0.0,12.0,0.0,5.0,0.005,1.0,0.0,0.0,0.019072934985160828,0.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,-0.6257156133651733,0.0047541395761072636,12.0,5.0,0.02045856975018978,0.23333334922790527,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.9790953993797302,0.930969774723053,0.9887799024581909,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.9790953993797302,0.930969774723053,0.9887797832489014,0.6287153959274292,0.033586323261260986,0.9137930870056152,0.4333333373069763,0.3622828722000122,0.8216417910447761,0.6150719039142132,0.08485477417707443,0.30587610602378845,0.6820785999298096,0.9769327044487,0.12388349324464798,4.0,0.015806738287210464,0.380328893661499,0.0,0.01594557799398899,0.01594557799398899,0.0,0.07146559655666351,0.01786639913916588,0.10622551292181015,0.10622551292181015,0.15646150708198547,0.12331247329711914,0.1896105259656906,0.1896105259656906,0.25,0.25,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.01594557799398899,0.0,0.0,0.0,"[36101, 1647, 1647]",0.0,0.0,0.0009460467845201492,False,80,0.25,0.019589383155107498,0.9568965435028076,0.3300485908985138,0.3104592263698578,0.019589383155107498,0.9568965435028076,0.00666172057390213,0.5666666626930237,0.0009434676612727344,0.5161290168762207,0.0,0.16216985881328583
1,25.0,0.3669815957546234,0.3174396973103285,0.34410741925239563,0.3278997540473938,0.49483317136764526,0.9978750944137573,0.2,0.24110671877861023,0.05094422399997711,20,3294,0.05360808223485947,0.05360808223485947,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.3270883858203888,0.3154851496219635,0.3574264347553253,0.9987292289733887,0.01369145605713129,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004544038383755833,0.0,0.0,0.0,0.009765146300196648,1.0,0.0,10.0,0.0,5.0,0.005,1.0,0.0,0.0,0.269623339176178,0.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.35104355216026306,0.004063451196998358,10.0,5.0,0.004243612289428711,0.75,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.7661973237991333,0.7611138224601746,0.7703426480293274,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.7661972641944885,0.7611138224601746,0.7703427672386169,1.556186318397522,0.2950924038887024,0.23275862634181976,0.16129031777381897,0.2238806039094925,0.19490254872563717,0.6613599918782711,0.025511786341667175,0.03013172186911106,0.4288242757320404,0.9845190644264221,0.12284041941165924,7.0,0.012566262856125832,0.16770440340042114,0.0,0.01267663761973381,0.01267663761973381,0.0,0.02666432596743107,0.013332162983715534,0.02851545438170433,0.02851545438170433,0.1336633414030075,0.10693750530481339,0.16038918495178223,0.16038918495178223,0.5,0.5,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.01267663761973381,0.0,0.0,0.0,"[36101, 1647, 1647]",0.0,0.0,0.0019199643284082413,True,65,0.5,0.02521733194589615,0.982758641242981,0.46393322944641113,0.4387159049510956,0.02521733194589615,0.982758641242981,0.010751859284937382,0.5806451439857483,0.002222881419584155,0.503722071647644,0.0,0.1955099105834961
2,60.0,0.3132769763469696,0.2963542014360428,0.30979612469673157,0.29130101203918457,0.4830140173435211,0.9925292134284973,0.2,0.24374176561832428,0.05094422399997711,20,3330,0.058992378413677216,0.058992378413677216,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.21574071049690247,0.736629843711853,0.047629423439502716,0.6312330365180969,0.018209930509328842,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018634139560163021,0.0,0.0,0.0,0.019882868975400925,0.875,0.0,8.0,0.0,4.0,0.005,1.0,0.0,0.0,0.605979323387146,0.0,4.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.75,0.0,-0.0002491813211236149,0.010066852904856205,8.0,4.0,0.01612362079322338,0.1666666716337204,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.9260482788085938,0.8652836680412292,0.9825579524040222,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.9260482788085938,0.8652836680412292,0.9825579524040222,0.4833782911300659,0.03802478313446045,0.9482758641242981,0.37142857909202576,0.3316831588745117,0.8932626797880394,0.6365292854607105,0.0692550465464592,0.2944755256175995,0.7106270790100098,0.9870621562004089,0.09363913536071777,5.0,0.014113862067461014,0.34787267446517944,0.0,0.01423783041536808,0.01423783041536808,0.0,0.06142360717058182,0.015355901792645454,0.06682629883289337,0.06682629883289337,0.14764413237571716,0.11719561368227005,0.17809265851974487,0.17809265851974487,0.25,0.25,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.01423783041536808,0.0,0.0,0.0,"[36101, 1665, 1665]",0.0,0.0,0.0015804767608642578,False,80,0.25,0.01756347343325615,0.9655172228813171,0.3350414037704468,0.31747791171073914,0.01756347343325615,0.9655172228813171,-0.0060051498003304005,0.5277777910232544,-0.009244547225534916,0.4289276897907257,0.0,0.013696074485778809
2,55.0,0.3132769763469696,0.29412074387073517,0.307807058095932,0.2900267869234085,0.4847590923309326,0.9936698079109192,0.2,0.24418093264102936,0.05094422399997711,20,3336,0.058200493454933167,0.058200493454933167,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.33530160784721375,0.5857818126678467,0.07891661673784256,0.7967976331710815,0.01721002906560898,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011803960660472512,0.0,0.0,0.0,0.03676668182015419,0.875,0.0,7.0,0.0,4.0,0.005,1.0,0.0,0.0,0.759901762008667,0.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.6666666865348816,0.0,0.3779045343399048,0.011618684977293015,7.0,4.0,-0.006618686020374298,0.0833333358168602,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.8871074318885803,0.8397055268287659,0.9477017521858215,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.8871074318885803,0.8397055268287659,0.9477017521858215,0.6448803544044495,0.04568824917078018,0.8793103694915771,0.3235294222831726,0.3448275923728943,0.7617625093353249,0.6372777447104454,0.08406993001699448,0.2844851016998291,0.7084017395973206,0.984542727470398,0.11198095232248306,4.0,0.017346369102597237,0.2476552128791809,0.0,0.01749873161315918,0.01749873161315918,0.0,0.04286552220582962,0.02143276110291481,0.1340879499912262,0.1340879499912262,0.1451452374458313,0.11569470167160034,0.17459575831890106,0.17459575831890106,0.5,0.5,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.01749873161315918,0.0,0.0,0.0,"[36101, 1668, 1668]",0.0,0.0,0.003136463463306427,False,80,0.5,0.018303172662854195,0.9655172228813171,0.33399155735969543,0.3156883716583252,0.018303172662854195,0.9655172228813171,-0.017754532396793365,0.3888888955116272,-0.01051813643425703,0.43176180124282837,0.0,0.07106129080057144
