seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,use_multiview_routing,semantic_view_weight,structural_view_weight,role_view_weight,view_gate_entropy,mean_prompt_edge_weight,pool_acceptance_mean,pool_acceptance_min,pool_acceptance_max,use_hard_acceptance,hard_acceptance_ratio,hard_acceptance_selected_ratio,prompt_acceptance_budget,prompt_acceptance_supervision,acceptance_supervised_count,acceptance_positive_count,acceptance_negative_count,acceptance_ignored_count,acceptance_target_mean,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,node_to_prompt_update_norm,raw_prompt_update_norm,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_message_scale,selected_message_scale,prompt_message_norm,pool_only_prompt_update,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,100.0,0.24646292626857758,0.2266823709011078,0.24646292626857758,0.2266823709011078,0.4639355540275574,0.8541736602783203,0.2,0.23868420720100403,0.05026315897703171,8,7256,0.06559614837169647,0.06559614837169647,1.0,1.0,0.33406519889831543,0.33524465560913086,0.3306902348995209,0.9999848008155823,0.003290655557066202,0.1570730358362198,0.11375358700752258,0.2085001915693283,1.0,0.10000000149011612,0.10033076256513596,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.41239216923713684,0.9973021745681763,0.0,3.0025417800061405e-05,0.0007423441857099533,0.0,0.0,2.031204530794639e-06,0.0660029798746109,0.0660029798746109,0.0660029798746109,0.0,0.0,weighted_mean,1.0,0.0,0.0,0.0,0.0,"[30019, 3628, 3628]",0.0,0.0,0.0,False,100
1,35.0,0.2662705183029175,0.19463264830410482,0.27320316433906555,0.2408313050866127,0.4918171167373657,0.999991238117218,0.2,0.2402631640434265,0.05026315897703171,8,7304,0.05510825663805008,0.05510825663805008,1.0,1.0,0.33447179198265076,0.3342615067958832,0.3312666714191437,0.9999909996986389,0.0027614485006779432,0.13160666823387146,0.10164354741573334,0.1898200362920761,1.0,0.10000000149011612,0.10021905601024628,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.6185212135314941,0.9995580315589905,0.0,0.0007689121412113309,0.031298283487558365,0.0,0.0,4.422499114298262e-05,0.05521122366189957,0.05521122366189957,0.05521122366189957,0.0,0.0,weighted_mean,1.0,0.0,0.0,0.0,0.0,"[30019, 3652, 3652]",0.0,0.0,0.0,True,75
2,1.0,0.2593378722667694,0.08350651636719704,0.2623089849948883,0.19204486757516862,0.5,1.0,0.2,0.2409210503101349,0.05026315897703171,8,7324,0.0025070090778172016,0.05014017969369888,0.05,1.0,0.3213730752468109,0.32749825716018677,0.3511286973953247,0.9993297457695007,0.00012596660235431045,0.26804423332214355,0.2678662836551666,0.2681417167186737,1.0,0.10000000149011612,0.10049153119325638,0.014147062785923481,0.0,0.0,0.0,0.0,382.0,0.0,0.33437514305114746,0.9988576769828796,0.0,0.008554749190807343,0.12276332825422287,0.0,0.0,0.0004349799419287592,0.050142694264650345,0.050142694264650345,0.050142694264650345,0.0,0.0,weighted_mean,1.0,0.0,0.0,0.0,0.0,"[30019, 3662, 3662]",0.0,0.0,0.0,True,40
