seed,selected_route_budget,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,route_semantic,route_structural,route_null,prompt_message_norm,structural_neighbor_var_norm,structural_degree_mean,structural_similarity_mean,gamma,init_adapted_x_delta,init_logit_delta
0,0.1,1.0,0.13212120532989502,0.10927371978759766,0.13198652863502502,0.10912620574235916,0.27153223752975464,0.27117612957954407,0.4572916328907013,0.0017881436506286263,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
1,0.1,1.0,0.1688888818025589,0.08507617069408298,0.1687542051076889,0.08484115255996585,0.2719751000404358,0.2732061445713043,0.4548187553882599,0.001682792790234089,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
2,0.1,1.0,0.2630302906036377,0.17127887681126594,0.2630302906036377,0.1712266333401203,0.2722329795360565,0.2721937298774719,0.45557332038879395,0.0016756138065829873,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
3,0.1,1.0,0.21292929351329803,0.11264561167918145,0.21292929351329803,0.11264305165968835,0.27125680446624756,0.2705554664134979,0.4581877589225769,0.0016656561056151986,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
4,0.1,1.0,0.1797979772090912,0.08916198657825589,0.1796633005142212,0.08899195389822126,0.27386054396629333,0.273342490196228,0.4527970254421234,0.0018577268347144127,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
