seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,use_multiview_routing,semantic_view_weight,structural_view_weight,role_view_weight,view_gate_entropy,mean_prompt_edge_weight,pool_acceptance_mean,pool_acceptance_min,pool_acceptance_max,use_hard_acceptance,hard_acceptance_ratio,hard_acceptance_selected_ratio,prompt_acceptance_budget,prompt_acceptance_supervision,acceptance_supervised_count,acceptance_positive_count,acceptance_negative_count,acceptance_ignored_count,acceptance_target_mean,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,node_to_prompt_update_norm,raw_prompt_update_norm,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_message_scale,selected_message_scale,prompt_message_norm,pool_only_prompt_update,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,10.0,0.232222780585289,0.08199938330799342,0.2272501289844513,0.08587034493684768,0.5000514388084412,0.9999907612800598,0.2,0.23759332299232483,0.05094422399997711,8,2164,0.025708895176649094,0.05141779035329819,0.5,1.0,0.3351319134235382,0.3574221134185791,0.3074459433555603,0.9982768893241882,0.0013068291591480374,0.2634545862674713,0.1862931102514267,0.28786566853523254,1.0,0.10000000149011612,0.10166358947753906,0.004275599494576454,0.0,0.0,0.0,0.0,116.0,0.0,0.33537203073501587,0.9855685830116272,0.00011260320752626285,0.004146186634898186,0.07027503848075867,0.00010664797446224838,0.0018076107371598482,0.0002252064150525257,0.05144388973712921,0.05144388973712921,0.05144388973712921,0.5,0.5,weighted_mean,1.0,0.00010664797446224838,0.0,0.0,0.0,"[36101, 1082, 1082]",0.0,0.0,0.0005660969763994217,True,50
1,75.0,0.2486325204372406,0.12736625075340272,0.23918448388576508,0.09570703655481339,0.49999892711639404,1.0,0.2,0.24286341667175293,0.05094422399997711,8,2212,0.06141285225749016,0.06141285225749016,1.0,1.0,0.2558779716491699,0.5734355449676514,0.1706865429878235,0.8818824291229248,0.003109511686488986,0.014015911146998405,0.005603467114269733,0.045589473098516464,1.0,0.10000000149011612,0.10126582533121109,3.541666592354886e-05,0.0,0.0,0.0,0.0,116.0,0.0,0.2135954648256302,0.700579822063446,3.6333699426904786e-06,0.00011252263357164338,0.0016223764978349209,3.4703384699241724e-06,5.003612022846937e-05,7.266739885380957e-06,0.06168249994516373,0.06168249994516373,0.06168249994516373,0.5,0.5,weighted_mean,1.0,3.4703384699241724e-06,0.0,0.0,0.0,"[36101, 1106, 1106]",0.0,0.0,0.0008168236818164587,False,80
2,1.0,0.24714072048664093,0.1355944275856018,0.22923918068408966,0.10224628150463104,0.49998903274536133,0.9999444484710693,0.2,0.24418093264102936,0.05094422399997711,8,2224,0.0025070090778172016,0.05014017969369888,0.05,1.0,0.317857027053833,0.3513888120651245,0.3307541310787201,0.99922114610672,0.0001262522564502433,0.2697284519672394,0.26962414383888245,0.2697766125202179,1.0,0.10000000149011612,0.10071942210197449,0.004752920474857092,0.0,0.0,0.0,0.0,116.0,0.0,0.4363540709018707,0.998330295085907,0.00023223977768793702,0.008823961019515991,0.13426898419857025,0.00022122860536910594,0.0033663043286651373,0.00046447955537587404,0.050142694264650345,0.050142694264650345,0.050142694264650345,0.5,0.5,weighted_mean,1.0,0.00022122860536910594,0.0,0.0,0.0,"[36101, 1112, 1112]",0.0,0.0,0.0009011414367705584,True,40
