node_id,label,ce_no_prompt,ce_prompt,delta_ce,benefited,primary_prompt_slot,acceptance_gate,structural_score
7,4,1.2835259437561035,1.2767281532287598,0.00679779052734375,True,14,1.0,0.27169016003608704
36,0,2.498293399810791,2.5182137489318848,-0.01992034912109375,False,14,1.0,0.23804819583892822
62,4,1.4154106378555298,1.408033847808838,0.0073767900466918945,True,14,1.0,0.38813862204551697
64,3,1.302184820175171,1.299312710762024,0.0028721094131469727,True,14,1.0,0.27430763840675354
88,1,1.2060154676437378,1.2050750255584717,0.0009404420852661133,True,14,1.0,0.6666666865348816
110,2,0.9146563410758972,0.9092509746551514,0.00540536642074585,True,14,1.0,0.1077926754951477
147,4,1.3872261047363281,1.3815958499908447,0.0056302547454833984,True,14,1.0,0.3411034047603607
149,0,2.21903133392334,2.2373502254486084,-0.018318891525268555,False,14,1.0,0.331017404794693
156,1,1.3239424228668213,1.3237550258636475,0.00018739700317382812,True,14,1.0,0.6666666865348816
218,2,1.4702345132827759,1.464136004447937,0.006098508834838867,True,14,1.0,0.11857406049966812
220,4,1.2410216331481934,1.2342402935028076,0.006781339645385742,True,14,1.0,0.27720582485198975
265,4,1.4252129793167114,1.4181673526763916,0.007045626640319824,True,14,1.0,0.5016436576843262
270,0,3.3954010009765625,3.4218366146087646,-0.02643561363220215,False,14,1.0,0.4680168926715851
309,4,1.252525806427002,1.2437106370925903,0.008815169334411621,True,14,1.0,0.6666666865348816
368,1,1.6661911010742188,1.6711138486862183,-0.004922747611999512,False,14,1.0,0.12337014079093933
386,0,1.3116341829299927,1.318359613418579,-0.006725430488586426,False,14,1.0,0.6666666865348816
393,3,1.2009971141815186,1.1980799436569214,0.002917170524597168,True,14,1.0,0.08427771180868149
411,3,1.1030091047286987,1.1007354259490967,0.0022736787796020508,True,14,1.0,0.1702083945274353
423,2,1.412123441696167,1.4070473909378052,0.005076050758361816,True,14,1.0,0.3951171934604645
424,3,1.3007487058639526,1.299516201019287,0.0012325048446655273,True,14,1.0,0.15683947503566742
430,2,1.0650155544281006,1.0556570291519165,0.009358525276184082,True,14,1.0,0.6666666865348816
449,4,1.2940311431884766,1.2863978147506714,0.007633328437805176,True,14,1.0,0.314871609210968
450,2,1.4055516719818115,1.4014371633529663,0.004114508628845215,True,14,1.0,0.2365042120218277
461,0,1.285922884941101,1.2917592525482178,-0.005836367607116699,False,14,1.0,0.6666666865348816
471,1,1.7342896461486816,1.7388935089111328,-0.004603862762451172,False,14,1.0,0.1760450154542923
479,1,1.3628414869308472,1.3645235300064087,-0.0016820430755615234,False,14,1.0,0.27957627177238464
558,2,1.4551560878753662,1.450264811515808,0.0048912763595581055,True,14,1.0,0.275699257850647
655,1,1.2626590728759766,1.262097716331482,0.0005613565444946289,True,14,1.0,0.6666666865348816
683,2,1.0172905921936035,1.007429838180542,0.009860754013061523,True,14,1.0,0.6666666865348816
687,4,1.3625134229660034,1.356062889099121,0.006450533866882324,True,14,1.0,0.18623189628124237
732,2,1.4586308002471924,1.4546232223510742,0.004007577896118164,True,14,1.0,0.09758128970861435
752,2,1.522615909576416,1.5196809768676758,0.0029349327087402344,True,14,1.0,0.3344665467739105
809,0,1.6794278621673584,1.691335916519165,-0.01190805435180664,False,14,1.0,0.6666666865348816
822,3,1.2033944129943848,1.1982920169830322,0.005102396011352539,True,14,1.0,0.6666666865348816
830,4,1.2894511222839355,1.2809637784957886,0.008487343788146973,True,14,1.0,0.29296284914016724
878,2,0.9010733366012573,0.8904942274093628,0.010579109191894531,True,14,1.0,0.6666666865348816
882,2,1.0572644472122192,1.0515947341918945,0.005669713020324707,True,14,1.0,0.19031625986099243
896,2,1.53956937789917,1.5338836908340454,0.005685687065124512,True,14,1.0,0.33494409918785095
929,0,1.700102686882019,1.7113609313964844,-0.011258244514465332,False,14,1.0,0.35894501209259033
930,3,1.3327099084854126,1.3284810781478882,0.004228830337524414,True,14,1.0,0.6666666865348816
969,0,1.5336850881576538,1.5425879955291748,-0.008902907371520996,False,14,1.0,0.6666666865348816
1016,2,1.3837618827819824,1.3773082494735718,0.0064536333084106445,True,14,1.0,0.23581914603710175
1048,4,1.256004810333252,1.2474147081375122,0.008590102195739746,True,14,1.0,0.6666666865348816
1086,4,1.1583195924758911,1.1481153964996338,0.010204195976257324,True,14,1.0,0.6666666865348816
1089,4,1.3567185401916504,1.3505725860595703,0.006145954132080078,True,14,1.0,0.3662942945957184
1122,0,1.9314522743225098,1.9458439350128174,-0.014391660690307617,False,14,1.0,0.09241738170385361
1157,1,1.6827250719070435,1.6877117156982422,-0.0049866437911987305,False,14,1.0,0.1963774710893631
1185,1,1.4517000913619995,1.4555459022521973,-0.003845810890197754,False,14,1.0,0.19155938923358917
1201,1,1.4753897190093994,1.4773495197296143,-0.0019598007202148438,False,14,1.0,0.4171285629272461
1203,1,1.2105637788772583,1.2109074592590332,-0.00034368038177490234,False,14,1.0,0.43508270382881165
1209,0,1.4146623611450195,1.4219380617141724,-0.007275700569152832,False,14,1.0,0.6666666865348816
1225,3,0.843883216381073,0.8414033055305481,0.0024799108505249023,True,14,1.0,0.46111586689949036
1239,4,1.3134095668792725,1.3041726350784302,0.009236931800842285,True,14,1.0,0.6666666865348816
1243,4,1.1391323804855347,1.1287047863006592,0.010427594184875488,True,14,1.0,0.6666666865348816
1255,0,1.7798819541931152,1.7932218313217163,-0.013339877128601074,False,14,1.0,0.6455959677696228
1257,3,0.8549739718437195,0.8536825180053711,0.0012914538383483887,True,14,1.0,0.4648291766643524
