seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,use_multiview_routing,use_class_aware_routing,use_pattern_prompt_bank,use_receiver_only_prompt,use_benefit_gate,num_class_prompt_slots,residual_prompt_count,class_key_proto_init_coverage,pattern_key_init_coverage,semantic_view_weight,structural_view_weight,role_view_weight,view_gate_entropy,mean_prompt_edge_weight,pool_acceptance_mean,pool_acceptance_min,pool_acceptance_max,use_hard_acceptance,hard_acceptance_ratio,hard_acceptance_selected_ratio,prompt_acceptance_budget,prompt_acceptance_supervision,acceptance_supervised_count,acceptance_positive_count,acceptance_negative_count,acceptance_ignored_count,acceptance_target_mean,acceptance_score_delta_mean,ce_delta_positive_ratio_train,ce_delta_negative_ratio_train,prompt_helpful_acceptance_precision_train,prompt_harmful_rejection_precision_train,prompt_benefit_supervision,benefit_supervised_count,benefit_positive_count,benefit_negative_count,benefit_ignored_count,mean_delta_ce_train_pool,positive_delta_ratio_train_pool,benefit_weight_delta_corr_train,benefit_label_strategy_quantile,benefit_quantile_fraction,benefit_positive_threshold,benefit_negative_threshold,benefit_delta_eps,prompt_correction_loss,prompt_anti_harm_loss,prompt_correction_supervised_count,prompt_correction_harmful_count,prompt_correction_target_norm,prompt_delta_logit_norm,prompt_delta_logit_label_alignment,harmful_prompt_delta_ratio,prompt_message_help_loss,prompt_message_help_query_loss,prompt_class_anti_harm_loss,class_balanced_mean_delta_ce,class_balanced_positive_delta_ratio,query_class_balanced_mean_delta_ce,query_class_balanced_positive_delta_ratio,message_help_supervised_count,message_help_query_supervised_count,message_help_class_count,message_help_query_class_count,message_help_margin,message_help_class_balanced,prompt_class_anti_harm_floor,utility_receive_gate_loss,utility_receive_gate_query_loss,utility_gate_supervised_count,utility_gate_query_supervised_count,utility_gate_positive_count,utility_gate_query_positive_count,utility_gate_negative_count,utility_gate_query_negative_count,utility_gate_ignored_count,utility_gate_query_ignored_count,utility_gate_target_mean,utility_gate_query_target_mean,utility_gate_delta_corr_train,utility_gate_query_delta_corr,query_proto_alignment_loss,query_proto_supervised_count,query_proto_class_count,query_proto_mean_delta_dist,query_proto_positive_ratio,support_query_enabled,support_only_prompt_graph,support_count,query_count,train_support_ratio,use_utility_receive_gate,utility_receive_gate_mean,utility_receive_gate_min,utility_receive_gate_max,utility_receive_gate_floor,benefit_gate_mean,benefit_gate_min,benefit_gate_max,use_hard_receive_gate,hard_receive_ratio,hard_receive_selected_ratio,receive_gate_mean,receive_gate_min,receive_gate_max,class_route,key_proto,class_router_hit_rate_train,class_router_hit_rate_val,class_router_hit_rate_test,prompt_label_purity_train,residual_prompt_usage_ratio,same_class_route_compactness,different_class_route_separation,prompt_usage_entropy,prompt_usage_full_entropy,dominant_prompt_slot_ratio,active_prompt_slot_count@0.05,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,correction_norm,node_to_prompt_update_norm,raw_prompt_update_norm,unbounded_prompt_update_norm,prompt_update_clip_ratio,bounded_correction_clip_ratio,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_receiver_gate_mean,prompt_message_scale,selected_message_scale,prompt_message_norm,bounded_prompt_update,max_prompt_update_norm,prompt_update_bound_mode,receiver_version,prompt_fusion,prompt_slot_head_count,prototype_direction_strength_mean,prototype_direction_normalize,pool_only_prompt_update,zero_init_prompt_messages,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch,diagnostic_message_scale,utility_mean_delta_ce,utility_positive_delta_ratio,utility_mean_ce_no_prompt,utility_mean_ce_prompt,utility_mean_delta_ce_train_pool,utility_positive_delta_ratio_train_pool,utility_mean_delta_ce_val_pool,utility_positive_delta_ratio_val_pool,utility_mean_delta_ce_test_pool,utility_positive_delta_ratio_test_pool,utility_acceptance_delta_correlation,utility_structural_score_delta_correlation
0,70.0,0.34758827090263367,0.33135523796081545,0.34410741925239563,0.3295012950897217,0.4788690507411957,0.9769645929336548,0.2,0.23891085386276245,0.05094422399997711,20,3264,0.06059855595231056,0.06059855595231056,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.44733357429504395,0.49362823367118835,0.0590381845831871,0.7932254076004028,0.01992250420153141,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022920500487089157,0.0,0.0,0.0,0.030924106016755104,1.0,0.0,11.0,0.0,5.0,0.005,1.0,0.0,0.0,0.010076222941279411,0.0,5.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,-0.7221150994300842,0.005153896752744913,11.0,5.0,0.0206136591732502,0.36666667461395264,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.9862861633300781,0.948284924030304,0.9948116540908813,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.9862861633300781,0.948284924030304,0.9948117733001709,0.6330933570861816,0.05986032634973526,0.8706896305084229,0.43478259444236755,0.3728395104408264,0.7543614794138171,0.6191186737269163,0.07718101143836975,0.2947932183742523,0.6539933085441589,0.9801684021949768,0.10445953160524368,4.0,0.016364334151148796,0.392159640789032,0.0,0.01650807075202465,0.01650807075202465,0.0,0.07152268290519714,0.017880670726299286,0.07988680899143219,0.07988680899143219,0.15210291743278503,0.12023162841796875,0.18397419154644012,0.18397419154644012,0.25,0.25,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.01650807075202465,0.0,0.0,0.0,"[36101, 1632, 1632]",0.0,0.0,0.0013180822134017944,False,80,0.25,0.02101125195622444,0.9224137663841248,0.3604685664176941,0.33945730328559875,0.02101125195622444,0.9224137663841248,0.00784799549728632,0.5652173757553101,0.007345007732510567,0.5432098507881165,0.0,0.252343088388443
0,25.0,0.3396320343017578,0.3098273456096649,0.34808552265167236,0.3311273276805878,0.4958464801311493,0.9991878867149353,0.2,0.2397892028093338,0.05094422399997711,20,3276,0.05360808223485947,0.05360808223485947,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.33239036798477173,0.32108622789382935,0.3465234637260437,0.9995569586753845,0.01353578269481659,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015491170343011618,0.0,0.0,0.0,0.005056975409388542,1.0,0.0,11.0,0.0,5.0,0.005,1.0,0.0,0.0,0.2797355353832245,0.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.7975426912307739,0.0031285551376640797,11.0,5.0,0.005217493511736393,0.949999988079071,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.7574855089187622,0.7555636167526245,0.761497974395752,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.7574855089187622,0.7555637359619141,0.761497974395752,1.574769377708435,0.33073192834854126,0.3017241358757019,0.125,0.24876847863197327,0.20916976456009914,0.6776465959846973,0.02687475085258484,0.031315382570028305,0.4735643267631531,0.9920026063919067,0.09532889723777771,7.0,0.00801603589206934,0.10088106989860535,0.0,0.008086444810032845,0.008086444810032845,0.0,0.016034740954637527,0.008017370477318764,0.00021767523139715195,0.00021767523139715195,0.13363318145275116,0.10693750530481339,0.16032886505126953,0.16032886505126953,0.5,0.5,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.008086444810032845,0.0,0.0,0.0,"[36101, 1638, 1638]",0.0,0.0,0.002617478370666504,True,65,0.5,0.027559692040085793,0.9741379022598267,0.5005428791046143,0.472983181476593,0.027559692040085793,0.9741379022598267,0.001092969672754407,0.52173912525177,0.000875907251611352,0.47512438893318176,0.0,0.17206978797912598
1,80.0,0.34410741925239563,0.3319293141365051,0.34410741925239563,0.3319293141365051,0.47361573576927185,0.9579986929893494,0.2,0.24110671877861023,0.05094422399997711,20,3294,0.06223461404442787,0.06223461404442787,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.4719478487968445,0.4076744318008423,0.12037768214941025,0.877223014831543,0.020112652331590652,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010727187618613243,0.0,0.0,0.0,0.03020842932164669,1.0,0.0,12.0,0.0,5.0,0.005,1.0,0.0,0.0,0.027322033420205116,0.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.1701280027627945,0.004937080200761557,12.0,5.0,0.021037301048636436,0.1666666716337204,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.9695240259170532,0.8586310148239136,0.9901309609413147,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.9695240259170532,0.8586310148239136,0.9901309609413147,0.6281018257141113,0.08580650389194489,0.931034505367279,0.4000000059604645,0.3598015010356903,0.8645357686453576,0.6096430122852325,0.08785116672515869,0.3006356656551361,0.7213062047958374,0.9787377119064331,0.11974140256643295,5.0,0.016334472224116325,0.40791749954223633,0.0,0.01647794619202614,0.01647794619202614,0.0,0.07663798332214355,0.01915949583053589,0.11885067820549011,0.11885067820549011,0.15643997490406036,0.12331247329711914,0.1895674616098404,0.1895674616098404,0.25,0.25,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.01647794619202614,0.0,0.0,0.0,"[36101, 1647, 1647]",0.0,0.0,0.0009460467845201492,False,80,0.25,0.01926535554230213,0.9568965435028076,0.3299729824066162,0.31070762872695923,0.01926535554230213,0.9568965435028076,0.003884777892380953,0.5333333611488342,-0.0028081797063350677,0.5012406706809998,0.0,0.1663529872894287
1,80.0,0.34410741925239563,0.3326484650373459,0.34410741925239563,0.3326484650373459,0.47337520122528076,0.9579713344573975,0.2,0.24110671877861023,0.05094422399997711,20,3294,0.06223461404442787,0.06223461404442787,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.4365653693675995,0.4864073395729065,0.07702731341123581,0.8247316479682922,0.020457478240132332,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010213141795247793,0.0,0.0,0.0,0.029965797439217567,1.0,0.0,12.0,0.0,5.0,0.005,1.0,0.0,0.0,0.011746053583920002,0.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,-0.6952808499336243,0.004901431035250425,12.0,5.0,0.019242946058511734,0.1666666716337204,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.9861462712287903,0.9471234083175659,0.9926890730857849,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.9861462712287903,0.9471232891082764,0.9926890134811401,0.6202518939971924,0.06629868596792221,0.8706896305084229,0.5,0.37468981742858887,0.7418397626112759,0.5919565409421921,0.09192108362913132,0.3044944703578949,0.655731737613678,0.9746362566947937,0.11223399639129639,5.0,0.01685776561498642,0.20177188515663147,0.0,0.017005834728479385,0.017005834728479385,0.0,0.037361595779657364,0.018680797889828682,0.10557248443365097,0.10557248443365097,0.1550663858652115,0.12331247329711914,0.18682029843330383,0.18682029843330383,0.5,0.5,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.017005834728479385,0.0,0.0,0.0,"[36101, 1647, 1647]",0.0,0.0,0.0019199643284082413,False,80,0.5,0.020350677892565727,0.9482758641242981,0.3288373649120331,0.308486670255661,0.020350677892565727,0.9482758641242981,0.01021819468587637,0.6000000238418579,0.001887433580122888,0.503722071647644,0.0,0.1709863692522049
2,60.0,0.3127797245979309,0.29564699828624724,0.307807058095932,0.2898150414228439,0.48301875591278076,0.9936133027076721,0.2,0.24374176561832428,0.05094422399997711,20,3330,0.058992378413677216,0.058992378413677216,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.2320503294467926,0.7143229246139526,0.05362682789564133,0.6632329225540161,0.017347875982522964,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001717479550279677,0.0,0.0,0.0,0.015200832858681679,0.9166666865348816,0.0,8.0,0.0,4.0,0.005,1.0,0.0,0.0,0.5467711687088013,0.0,4.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.75,0.0,0.2901930809020996,0.011812073178589344,8.0,4.0,-0.006812073290348053,0.0,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.8822094202041626,0.8137127757072449,0.9726451635360718,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.8822094202041626,0.8137127757072449,0.9726451635360718,0.49861350655555725,0.025357495993375778,0.9137930870056152,0.37142857909202576,0.34405940771102905,0.8376923076923077,0.6415365561842918,0.07969065010547638,0.2914857566356659,0.7139091491699219,0.9884194135665894,0.0906200110912323,5.0,0.013264337554574013,0.3287811279296875,0.0,0.013380846008658409,0.013380846008658409,0.0,0.05804886296391487,0.014512215740978718,0.05507183447480202,0.05507183447480202,0.14763633906841278,0.11719561368227005,0.1780770719051361,0.1780770719051361,0.25,0.25,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.013380846008658409,0.0,0.0,0.0,"[36101, 1665, 1665]",0.0,0.0,0.0015804767608642578,False,80,0.25,0.01779845729470253,0.9655172228813171,0.33512750267982483,0.3173290193080902,0.01779845729470253,0.9655172228813171,-0.010179455392062664,0.4444444477558136,-0.008315336890518665,0.43920594453811646,0.0,-0.07037274539470673
2,60.0,0.3088015913963318,0.2910500943660736,0.3088015913963318,0.290791442990303,0.4827129542827606,0.9917362332344055,0.2,0.24374176561832428,0.05094422399997711,20,3330,0.058992378413677216,0.058992378413677216,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.24086108803749084,0.7162576913833618,0.042881231755018234,0.6458368897438049,0.017026323825120926,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003317680675536394,0.0,0.0,0.0,0.022548992186784744,1.0,0.0,8.0,0.0,4.0,0.005,1.0,0.0,0.0,0.11605898290872574,0.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.34956473112106323,0.005087447352707386,8.0,4.0,0.00450492650270462,0.125,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.8658571243286133,0.7942782044410706,0.9607836008071899,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.8658571243286133,0.7942782044410706,0.9607837200164795,0.544390857219696,0.043516743928194046,0.8965517282485962,0.38235294818878174,0.3481481373310089,0.7825454545454545,0.6386366076767445,0.0764089971780777,0.3000563085079193,0.7083541750907898,0.9864187836647034,0.10463137179613113,5.0,0.0164339579641819,0.21968358755111694,0.0,0.016578305512666702,0.016578305512666702,0.0,0.03852520138025284,0.01926260069012642,0.08511101454496384,0.08511101454496384,0.14704307913780212,0.11719561368227005,0.1768905520439148,0.1768905520439148,0.5,0.5,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.016578305512666702,0.0,0.0,0.0,"[36101, 1665, 1665]",0.0,0.0,0.003136463463306427,False,80,0.5,0.01928429678082466,0.9655172228813171,0.3337590992450714,0.31447482109069824,0.01928429678082466,0.9655172228813171,-0.013940862379968166,0.48571428656578064,-0.012692800723016262,0.4306930601596832,0.0,-0.029139535501599312
3,45.0,0.3237195312976837,0.31549176573753357,0.31675782799720764,0.3130389332771301,0.48925262689590454,0.9973763227462769,0.2,0.24022836983203888,0.05094422399997711,20,3282,0.05663924664258957,0.05663924664258957,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.4368435740470886,0.3416512906551361,0.22150515019893646,0.9655864834785461,0.017188208177685738,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981433644890785,0.0,0.0,0.0,0.014830293133854866,1.0,0.0,11.0,0.0,5.0,0.005,1.0,0.0,0.0,0.09073265641927719,0.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.18560397624969482,0.005175466649234295,11.0,5.0,0.002110260771587491,0.44999998807907104,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.9104043841362,0.8492192029953003,0.9527426958084106,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.9104043841362,0.8492192029953003,0.9527428150177002,0.7163383364677429,0.10979068279266357,0.8793103694915771,0.34375,0.3959899842739105,0.7647058823529411,0.643388394266367,0.07496445626020432,0.24712160229682922,0.64422208070755,0.9893090724945068,0.0876045674085617,5.0,0.010826244950294495,0.288280725479126,0.0,0.010921336710453033,0.010921336710453033,0.0,0.04849955439567566,0.012124888598918915,0.029821505770087242,0.029821505770087242,0.14124619960784912,0.112727589905262,0.16976478695869446,0.16976478695869446,0.25,0.25,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.010921336710453033,0.0,0.0,0.0,"[36101, 1641, 1641]",0.0,0.0,0.001244768500328064,False,80,0.25,0.023633606731891632,0.9913793206214905,0.3464193046092987,0.3227856755256653,0.023633606731891632,0.9913793206214905,-0.003172387136146426,0.5454545617103577,-0.0013041633646935225,0.4887218177318573,0.0,0.11590047180652618
3,60.0,0.31675782799720764,0.3135502696037292,0.3187468945980072,0.31510965824127196,0.4830789566040039,0.9878015518188477,0.2,0.24066755175590515,0.05094422399997711,20,3288,0.058992378413677216,0.058992378413677216,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.45621979236602783,0.5027980208396912,0.04098215699195862,0.7553167939186096,0.01917281188070774,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370611846446991,1.0,0.0,10.0,0.0,5.0,0.005,1.0,0.0,0.0,0.018718881532549858,0.0,3.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0548178106546402,0.015832770615816116,10.0,5.0,0.014937018975615501,0.6000000238418579,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.9750145673751831,0.9209032654762268,0.9907535314559937,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.9750145673751831,0.9209032654762268,0.9907534122467041,0.5503209233283997,0.04684150218963623,0.8879310488700867,0.3030303120613098,0.380952388048172,0.7871698113207547,0.6281959600746632,0.0835665836930275,0.2834374010562897,0.6866092681884766,0.9842454791069031,0.1041092723608017,5.0,0.017265599220991135,0.2280239760875702,0.0,0.01741725206375122,0.01741725206375122,0.0,0.04011490195989609,0.020057450979948044,0.11732694506645203,0.11732694506645203,0.14732562005519867,0.11719561368227005,0.17745563387870789,0.17745563387870789,0.5,0.5,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.01741725206375122,0.0,0.0,0.0,"[36101, 1644, 1644]",0.0,0.0,0.002507507801055908,False,80,0.5,0.023814380168914795,0.9741379022598267,0.34463033080101013,0.32081595063209534,0.023814380168914795,0.9741379022598267,0.002158227376639843,0.53125,-0.00012377090752124786,0.4749999940395355,0.0,0.1182597428560257
4,55.0,0.30084535479545593,0.2959597647190094,0.29388365149497986,0.2920850694179535,0.48277246952056885,0.9886436462402344,0.2,0.2397892028093338,0.05094422399997711,20,3276,0.058200493454933167,0.058200493454933167,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.5757502913475037,0.35495156049728394,0.06929820775985718,0.7862375974655151,0.018782231956720352,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68456918396987e-05,0.0,0.0,0.0,0.0349581204354763,1.0,0.0,14.0,0.0,5.0,0.005,1.0,0.0,0.0,0.015750180929899216,0.0,4.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.24751803278923035,0.004733243491500616,14.0,5.0,0.025038301944732666,0.46666669845581055,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.9681481719017029,0.7844933271408081,0.9965224862098694,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.9681481719017029,0.7844933271408081,0.9965224862098694,0.6810859441757202,0.03996318578720093,0.8879310488700867,0.1666666716337204,0.26750001311302185,0.7891891891891892,0.6122321207076311,0.08808697015047073,0.2813989818096161,0.650482177734375,0.9802521467208862,0.10621369630098343,5.0,0.017180178314447403,0.44091612100601196,0.0,0.0173310786485672,0.0173310786485672,0.0,0.07676851749420166,0.019192129373550415,0.12712234258651733,0.12712234258651733,0.1456635594367981,0.11569470167160034,0.17563240230083466,0.17563240230083466,0.25,0.25,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.0173310786485672,0.0,0.0,0.0,"[36101, 1638, 1638]",0.0,0.0,0.0023626103065907955,False,80,0.25,0.021011147648096085,0.982758641242981,0.3055186867713928,0.28450754284858704,0.021011147648096085,0.982758641242981,-0.01635069213807583,0.3448275923728943,-0.007432512007653713,0.41791045665740967,0.0,0.12182988226413727
4,55.0,0.28990551829338074,0.2868187248706818,0.29537543654441833,0.2936884701251984,0.48279663920402527,0.9903754591941833,0.2,0.24066755175590515,0.05094422399997711,20,3288,0.058200493454933167,0.058200493454933167,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.5040541887283325,0.44593238830566406,0.05001348629593849,0.7745922803878784,0.019273018464446068,1.0,1.0,1.0,0.0,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032196998596191406,1.0,0.0,14.0,0.0,5.0,0.005,1.0,0.0,0.0,0.004403411410748959,0.0,5.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,-0.6033898591995239,0.005393873900175095,14.0,5.0,-0.00039387441938742995,0.3166666626930237,1.0,1.0,65.0,51.0,0.5603448275862069,1.0,0.9934460520744324,0.9654884338378906,0.9980481863021851,0.05000000074505806,1.0,1.0,1.0,0.0,0.15000000596046448,1.0,0.9934460520744324,0.9654884338378906,0.9980481863021851,0.5984562039375305,0.04991421848535538,0.9137930870056152,0.2068965584039688,0.2779156267642975,0.8286367098248286,0.6369986869394779,0.07655806094408035,0.30088478326797485,0.7075541019439697,0.9886965751647949,0.08063802123069763,5.0,0.017070244997739792,0.2394118458032608,0.0,0.017220180481672287,0.017220180481672287,0.0,0.04141395539045334,0.02070697769522667,0.12320417910814285,0.12320417910814285,0.14509467780590057,0.11569470167160034,0.1744946539402008,0.1744946539402008,0.5,0.5,weighted_mean,1.0,0.07999999821186066,norm_clip,v4_multi_expert_residual,classifier_directional_residual,20.0,0.049958374351263046,1.0,1.0,0.0,0.017220180481672287,0.0,0.0,0.0,"[36101, 1644, 1644]",0.0,0.0,0.004682471975684166,False,80,0.5,0.021530508995056152,0.9741379022598267,0.304581880569458,0.28305137157440186,0.021530508995056152,0.9741379022598267,-0.011177388951182365,0.3928571343421936,-0.005858260206878185,0.4726368188858032,0.0,0.13257832825183868
