dataset,seed,prompt_variant,run_dir,checkpoint_path,selected_message_scale,edge_scale_multiplier,num_nodes,test_nodes,pool_nodes,test_pool_nodes,pool_ratio,test_pool_ratio,test_acc_prompt_off,test_acc_prompt_on,test_pool_acc_prompt_off,test_pool_acc_prompt_on,test_non_pool_acc_prompt_off,test_non_pool_acc_prompt_on,test_fixed_by_prompt,test_broken_by_prompt,test_pool_fixed_by_prompt,test_pool_broken_by_prompt,test_non_pool_fixed_by_prompt,test_non_pool_broken_by_prompt,test_prediction_change_ratio,test_pool_prediction_change_ratio,test_non_pool_prediction_change_ratio,pool_error_precision_test,pool_error_recall_test,pool_low_conf_overlap_test,pool_low_margin_overlap_test,pool_high_structural_overlap_test,structural_score_pool_mean,structural_score_non_pool_mean,structural_score_test_wrong_mean,structural_score_test_correct_mean,confidence_off_pool_mean,confidence_off_non_pool_mean,margin_off_pool_mean,margin_off_non_pool_mean,h_delta_norm_pool_mean,h_delta_norm_non_pool_mean,logit_delta_norm_pool_mean,logit_delta_norm_non_pool_mean,prompt_usage_distribution,prompt_usage_full_distribution,prompt_usage_entropy,prompt_usage_full_entropy
Actor,0,p2_strength,/Users/jackson/IdeaRebuild/outputs/p2_default_grid_validation/Actor/20260606_174928/scale_5p0/seed_0,/Users/jackson/IdeaRebuild/outputs/p2_default_grid_validation/Actor/20260606_174928/scale_5p0/seed_0/best_model.pt,5.0,1.0,7600,7425,1541,1478,0.2027631551027298,0.19905723631381989,0.20121212303638458,0.1920538693666458,0.1833558827638626,0.1373477727174759,0.20564991235733032,0.20564991235733032,109,177,109,177,0,0,0.1152861937880516,0.5791610479354858,0.0,0.8166441321372986,0.20350699713370426,0.12855209742895804,0.14749661705006767,0.9032476319350473,0.6719597578048706,0.4224222004413605,0.47524431347846985,0.46474236249923706,0.2314835786819458,0.22498922049999237,0.023902395740151405,0.016289884224534035,4.069262504577637,0.0,1.185976266860962,0.0,"[0.0, 0.6559491753578186, 0.0, 0.04301324114203453, 0.008455563336610794, 0.2881309390068054, 0.0014613273087888956, 0.0029897100757807493]","[0.06683136522769928, 0.40624797344207764, 0.06391967087984085, 0.0724753886461258, 0.06596063077449799, 0.1879657506942749, 0.0710735023021698, 0.06552572548389435]",0.40286514163017273,0.8525232672691345
Actor,1,p2_strength,/Users/jackson/IdeaRebuild/outputs/p2_default_grid_validation/Actor/20260606_174928/scale_2p0/seed_1,/Users/jackson/IdeaRebuild/outputs/p2_default_grid_validation/Actor/20260606_174928/scale_2p0/seed_1/best_model.pt,2.0,1.0,7600,7425,1538,1480,0.20236842334270477,0.19932660460472107,0.20821548998355865,0.20565655827522278,0.19864864647388458,0.18581080436706543,0.21059714257717133,0.21059714257717133,98,117,98,117,0,0,0.06976430863142014,0.3499999940395355,0.0,0.8013513684272766,0.2017349889436979,0.17094594594594595,0.17162162162162162,0.7912162162162162,0.6707860231399536,0.3377383351325989,0.40782955288887024,0.3941022753715515,0.41633865237236023,0.3889421820640564,0.17470893263816833,0.1386127769947052,5.996804714202881,0.0,3.442800283432007,0.0,"[0.07349494844675064, 0.03486064821481705, 0.5272762179374695, 0.0, 0.0035695680417120457, 0.0, 0.07760848104953766, 0.28319013118743896]","[0.06352518498897552, 0.11149793863296509, 0.23528333008289337, 0.09985482692718506, 0.11349980533123016, 0.11298611760139465, 0.11053813993930817, 0.15281467139720917]",0.5877119302749634,0.9685587286949158
Actor,2,p2_strength,/Users/jackson/IdeaRebuild/outputs/p2_default_grid_validation/Actor/20260606_174928/scale_5p0/seed_2,/Users/jackson/IdeaRebuild/outputs/p2_default_grid_validation/Actor/20260606_174928/scale_5p0/seed_2/best_model.pt,5.0,0.5,7600,7425,1542,1492,0.20289473235607147,0.2009427547454834,0.2623569071292877,0.25993266701698303,0.2754691541194916,0.26340481638908386,0.25905948877334595,0.25905948877334595,100,118,100,118,0,0,0.06168350204825401,0.3069705069065094,0.0,0.724530816078186,0.19737082344349097,0.15884718498659517,0.15013404825737264,0.7111260053619303,0.6746526956558228,0.4897759258747101,0.5254425406455994,0.5329105854034424,0.21503187716007233,0.21207086741924286,0.009359634481370449,0.006528141442686319,0.6961928009986877,0.0,0.13814249634742737,0.0,"[0.0, 0.016745207831263542, 0.008042581379413605, 0.0013598204823210835, 0.016536366194486618, 0.3897436857223511, 0.5675723552703857, 0.0]","[0.09994474053382874, 0.10351485013961792, 0.10247699916362762, 0.10187896341085434, 0.10903651267290115, 0.1555652618408203, 0.23296499252319336, 0.09461764991283417]",0.419723242521286,0.9736729860305786
