seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,early_stopped,stopped_epoch
0,154.0,0.5984571576118469,0.6113572674138206,0.5968331098556519,0.6052000394889286,0.44340917468070984,0.7210032343864441,True,194
1,119.0,0.7068615555763245,0.6844043518815722,0.6914331912994385,0.6621758810111454,0.4544922411441803,0.8182239532470703,True,159
2,135.0,0.6520503163337708,0.636296136038644,0.6459602117538452,0.6267440744808742,0.4484986364841461,0.7908211350440979,True,175
3,65.0,0.630125880241394,0.6047833136149815,0.6410881280899048,0.620643824338913,0.48132196068763733,0.9906783103942871,True,105
4,86.0,0.7076735496520996,0.6863148765904563,0.7137637138366699,0.6856162462915693,0.4712919294834137,0.9358139038085938,True,126
