seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,mean_prompt_edge_weight,pool_acceptance_mean,pool_acceptance_min,pool_acceptance_max,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,node_to_prompt_update_norm,raw_prompt_update_norm,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_message_scale,selected_message_scale,prompt_message_norm,pool_only_prompt_update,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,60.0,0.3216177225112915,0.3076040357351303,0.2816562354564667,0.27578934133052824,0.4824448227882385,0.8825677037239075,0.2,0.21739129722118378,0.021958718076348305,8,1980,0.058992378413677216,0.058992378413677216,1.0,0.008958900347352028,0.3037307858467102,0.30373045802116394,0.3037308156490326,0.6147110462188721,0.9346007704734802,0.6152409315109253,5.009427070617676,0.4555400013923645,0.6172119975090027,0.054222725331783295,0.30762046575546265,0.06047945097088814,0.059365637600421906,0.06159326434135437,2.0,2.0,weighted_mean,1.0,0.6172119975090027,0.0,0.0,0.0,"[36101, 990, 990]",0.0,0.0,0.0028163325041532516,True,100
1,30.0,0.3370245695114136,0.2858504820615053,0.32643234729766846,0.29155497848987577,0.49311092495918274,0.9240174889564514,0.2,0.21651294827461243,0.021958718076348305,8,1972,0.05435428395867348,0.05435428395867348,1.0,0.007791762240231037,0.28670281171798706,0.286700963973999,0.2867046892642975,0.48283544182777405,0.8642825484275818,0.30136820673942566,2.7534162998199463,0.2892688512802124,0.302316278219223,0.03152226656675339,0.15068410336971283,0.054674141108989716,0.05447070300579071,0.05487757921218872,2.0,2.0,weighted_mean,1.0,0.302316278219223,0.0,0.0,0.0,"[36101, 986, 986]",0.0,0.0,0.0038902629166841507,True,70
2,25.0,0.24410207569599152,0.24547619819641114,0.2171401083469391,0.219077467918396,0.49391621351242065,0.8928232192993164,0.2,0.21958717703819275,0.021958718076348305,8,2000,0.05360808223485947,0.05360808223485947,1.0,0.007605961989611387,0.28376176953315735,0.2837584912776947,0.28376567363739014,0.44060537219047546,0.8436070084571838,0.7739605903625488,2.8867685794830322,0.3529232144355774,0.7763463854789734,0.09489014744758606,0.15479211509227753,0.05378769338130951,0.05376524478197098,0.05381014198064804,5.0,5.0,weighted_mean,1.0,0.7763463854789734,0.0,0.0,0.0,"[36101, 1000, 1000]",0.0,0.0,0.008019067347049713,True,65
