seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,use_multiview_routing,semantic_view_weight,structural_view_weight,role_view_weight,view_gate_entropy,mean_prompt_edge_weight,pool_acceptance_mean,pool_acceptance_min,pool_acceptance_max,prompt_acceptance_budget,prompt_acceptance_supervision,acceptance_supervised_count,acceptance_positive_count,acceptance_negative_count,acceptance_ignored_count,acceptance_target_mean,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,node_to_prompt_update_norm,raw_prompt_update_norm,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_message_scale,selected_message_scale,prompt_message_norm,pool_only_prompt_update,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,1.0,0.2031436562538147,0.09920828128233553,0.2043374478816986,0.18988044559955597,0.5,1.0,0.2,0.20438377559185028,0.004806768149137497,8,4252,0.0025070090778172016,0.05014017969369888,0.05,1.0,0.3444027304649353,0.33641642332077026,0.3191809058189392,0.9995439648628235,0.0003360613773111254,0.268097460269928,0.267953097820282,0.2681492269039154,0.004752924665808678,0.0,0.0,0.0,0.0,25.0,0.0,0.3741118311882019,0.9993464946746826,0.0,0.0712086483836174,0.22334393858909607,0.0,0.0,0.00358230946585536,0.050142694264650345,0.050142694264650345,0.050142694264650345,0.0,0.0,weighted_mean,1.0,0.0,0.0,0.0,0.0,"[217073, 2126, 2126]",0.0,0.0,0.0,True,40
1,10.0,0.22025467455387115,0.13365017785690725,0.20871467888355255,0.19837096333503723,0.49804750084877014,1.0,0.2,0.20399923622608185,0.004806768149137497,8,4244,0.025708895176649094,0.05141779035329819,0.5,1.0,0.32021522521972656,0.3487449288368225,0.33103981614112854,0.9994351863861084,0.002791567938402295,0.217167466878891,0.21037468314170837,0.23397864401340485,0.000728751125279814,0.0,0.0,0.0,0.0,25.0,0.0,0.35108262300491333,0.999670684337616,0.0,0.039054032415151596,0.1049359142780304,0.0,0.0,0.002014296129345894,0.05144388973712921,0.05144388973712921,0.05144388973712921,0.0,0.0,weighted_mean,1.0,0.0,0.0,0.0,0.0,"[217073, 2122, 2122]",0.0,0.0,0.0,True,50
2,60.0,0.22642260789871216,0.19521914422512054,0.2196577787399292,0.18118637949228286,0.4859398305416107,0.8587938547134399,0.2,0.20380696654319763,0.004806768149137497,8,4240,0.058992382138967514,0.058992382138967514,1.0,1.0,0.4131834805011749,0.4078468680381775,0.17896965146064758,0.9412829875946045,0.025959832593798637,0.8801079988479614,0.7664178609848022,0.9862945675849915,0.46791768074035645,0.12192827463150024,25.0,24.0,1.0,0.0,0.9599999785423279,0.5395355224609375,0.9622300863265991,1.4078776836395264,4.778690814971924,0.6271020770072937,1.4097559452056885,0.18683764338493347,0.2815755307674408,0.059243395924568176,0.059424567967653275,0.05906222388148308,5.0,5.0,weighted_mean,1.0,1.4097559452056885,0.0,0.0,0.0,"[217073, 2120, 2120]",0.0,0.0,0.010257696732878685,True,100
3,10.0,0.23438121378421783,0.15522106029093266,0.21667329967021942,0.16379086151719094,0.4995136260986328,0.9613988399505615,0.2,0.20399923622608185,0.004806768149137497,8,4244,0.025708895176649094,0.05141779035329819,0.5,1.0,0.350624680519104,0.331625759601593,0.317749559879303,0.9992574453353882,0.0035324105992913246,0.2748006284236908,0.2739584147930145,0.28493499755859375,0.0053262109868228436,0.146648570895195,11.0,10.0,1.0,14.0,0.9090909361839294,0.3256838917732239,0.9903022646903992,0.06689175218343735,0.2604139447212219,0.06376665830612183,0.06696942448616028,0.01640208438038826,0.013378350995481014,0.05144023895263672,0.05144418030977249,0.05143630504608154,5.0,5.0,weighted_mean,1.0,0.06696942448616028,0.0,0.0,0.0,"[217073, 2122, 2122]",0.0,0.0,0.012070529162883759,True,50
4,50.0,0.19996020197868347,0.17593630850315095,0.19617986679077148,0.1712777554988861,0.4878591299057007,0.864469051361084,0.2,0.20438377559185028,0.004806768149137497,8,4252,0.05741611868143082,0.05741611868143082,1.0,1.0,0.1375437080860138,0.7809666395187378,0.08148961514234543,0.6030997633934021,0.021891320124268532,0.7625495791435242,0.611513614654541,0.9460436701774597,0.33383214473724365,0.13188888132572174,25.0,23.0,2.0,0.0,0.9200000166893005,0.5324205160140991,0.936910092830658,1.0680829286575317,3.6969895362854004,0.3569245934486389,1.0695667266845703,0.10343568027019501,0.21361657977104187,0.05797971785068512,0.05783245712518692,0.05812697857618332,5.0,5.0,weighted_mean,1.0,1.0695667266845703,0.0,0.0,0.0,"[217073, 2126, 2126]",0.0,0.0,0.014657944440841675,True,90
