seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,use_multiview_routing,use_class_aware_routing,use_pattern_prompt_bank,use_receiver_only_prompt,use_benefit_gate,num_class_prompt_slots,residual_prompt_count,class_key_proto_init_coverage,pattern_key_init_coverage,semantic_view_weight,structural_view_weight,role_view_weight,view_gate_entropy,mean_prompt_edge_weight,pool_acceptance_mean,pool_acceptance_min,pool_acceptance_max,use_hard_acceptance,hard_acceptance_ratio,hard_acceptance_selected_ratio,prompt_acceptance_budget,prompt_acceptance_supervision,acceptance_supervised_count,acceptance_positive_count,acceptance_negative_count,acceptance_ignored_count,acceptance_target_mean,acceptance_score_delta_mean,ce_delta_positive_ratio_train,ce_delta_negative_ratio_train,prompt_helpful_acceptance_precision_train,prompt_harmful_rejection_precision_train,prompt_benefit_supervision,benefit_supervised_count,benefit_positive_count,benefit_negative_count,benefit_ignored_count,mean_delta_ce_train_pool,positive_delta_ratio_train_pool,benefit_weight_delta_corr_train,benefit_label_strategy_quantile,benefit_quantile_fraction,benefit_positive_threshold,benefit_negative_threshold,benefit_delta_eps,prompt_correction_loss,prompt_anti_harm_loss,prompt_correction_supervised_count,prompt_correction_harmful_count,prompt_correction_target_norm,prompt_delta_logit_norm,prompt_delta_logit_label_alignment,harmful_prompt_delta_ratio,prompt_message_help_loss,prompt_class_anti_harm_loss,class_balanced_mean_delta_ce,class_balanced_positive_delta_ratio,message_help_supervised_count,message_help_class_count,message_help_margin,message_help_class_balanced,prompt_class_anti_harm_floor,benefit_gate_mean,benefit_gate_min,benefit_gate_max,use_hard_receive_gate,hard_receive_ratio,hard_receive_selected_ratio,receive_gate_mean,receive_gate_min,receive_gate_max,class_route,key_proto,class_router_hit_rate_train,class_router_hit_rate_val,class_router_hit_rate_test,prompt_label_purity_train,residual_prompt_usage_ratio,same_class_route_compactness,different_class_route_separation,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,correction_norm,node_to_prompt_update_norm,raw_prompt_update_norm,unbounded_prompt_update_norm,prompt_update_clip_ratio,bounded_correction_clip_ratio,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_receiver_gate_mean,prompt_message_scale,selected_message_scale,prompt_message_norm,bounded_prompt_update,max_prompt_update_norm,prompt_update_bound_mode,receiver_version,prompt_fusion,prompt_slot_head_count,pool_only_prompt_update,zero_init_prompt_messages,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch,diagnostic_message_scale,utility_mean_delta_ce,utility_positive_delta_ratio,utility_mean_ce_no_prompt,utility_mean_ce_prompt,utility_acceptance_delta_correlation,utility_structural_score_delta_correlation
0,10.0,0.24664345383644104,0.10736818611621857,0.2381899505853653,0.0908407673239708,0.5000035166740417,0.999427855014801,0.2,0.2380325049161911,0.05094422399997711,16,2168,0.025708895176649094,0.05141779035329819,0.5,1.0,1.0,0.0,0.0,1.0,5.0,8.0,1.0,1.0,0.3387782573699951,0.33688241243362427,0.3243393301963806,0.9998289942741394,0.0007105667609721422,0.23640176653862,0.17940063774585724,0.25670620799064636,1.0,0.10000000149011612,0.10147601366043091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.2748681902885437,0.2748616337776184,0.2748710513114929,1.0,0.20000000298023224,0.20110701024532318,0.027892496436834335,0.0,0.2748686373233795,1.6052852869033813,0.0591282956302166,0.0,0.0,0.0,0.19490254872563717,0.6908230967819691,0.0022586456034332514,0.002520765410736203,0.25213930010795593,0.9996797442436218,0.009928634390234947,0.0009500731248408556,0.0007113975007086992,9.787027011043392e-07,9.787027011043392e-07,7.328347919610678e-07,0.09928633272647858,0.009928634390234947,0.0,0.0,0.01030134130269289,0.01030134130269289,0.01030134130269289,0.01030134130269289,0.10000000149011612,0.1,layernorm,1.0,0.05000000074505806,norm_clip,v4_multi_expert_residual,multi_expert_residual_correction,16.0,1.0,1.0,0.009928092360496521,0.0,0.0,0.0,"[36101, 1084, 1084]",0.0,0.0,0.0,False,30,0.1,0.0003651144215837121,0.7413793206214905,1.5997508764266968,1.5993857383728027,0.06676869839429855,0.020855329930782318
0,10.0,0.24614620208740234,0.10640391074120999,0.2381899505853653,0.0908407673239708,0.5000040531158447,0.9950851202011108,0.2,0.2380325049161911,0.05094422399997711,16,2168,0.025708895176649094,0.05141779035329819,0.5,1.0,1.0,0.0,0.0,1.0,5.0,8.0,1.0,1.0,0.3373667597770691,0.3375878632068634,0.3250453472137451,0.9998577237129211,0.0007105624536052346,0.2405482530593872,0.19207167625427246,0.257661908864975,1.0,0.10000000149011612,0.10147601366043091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.2748662829399109,0.27486470341682434,0.2748693525791168,1.0,0.20000000298023224,0.20110701024532318,0.02789236605167389,0.0,0.27486830949783325,1.6047749519348145,0.06344965845346451,0.0,0.0,0.0,0.19490254872563717,0.6926075741648674,0.0025629932060837746,0.0027641139458864927,0.3504980802536011,0.9996895790100098,0.029687657952308655,0.0018073810497298837,0.0007904026424512267,4.654612439480843e-06,4.654612439480843e-06,2.0355519154691137e-06,0.11875063180923462,0.029687657952308655,0.0,0.0,0.01030134130269289,0.01030134130269289,0.01030134130269289,0.01030134130269289,0.25,0.25,layernorm,1.0,0.05000000074505806,norm_clip,v4_multi_expert_residual,multi_expert_residual_correction,16.0,1.0,1.0,0.029686547815799713,0.0,0.0,0.0,"[36101, 1084, 1084]",0.0,0.0,0.0,False,30,0.25,0.0012621962232515216,0.6637930870056152,1.599757194519043,1.5984951257705688,-0.2210138887166977,0.05325845628976822
0,10.0,0.24614620208740234,0.1062803477048874,0.2381899505853653,0.0908407673239708,0.5000022053718567,0.9872233867645264,0.2,0.2380325049161911,0.05094422399997711,16,2168,0.025708895176649094,0.05141779035329819,0.5,1.0,1.0,0.0,0.0,1.0,5.0,8.0,1.0,1.0,0.3350483477115631,0.32951584458351135,0.33543580770492554,0.999969482421875,0.0007105551194399595,0.24218221008777618,0.19135524332523346,0.26110634207725525,1.0,0.10000000149011612,0.10147601366043091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.274863600730896,0.2748620808124542,0.27486637234687805,1.0,0.20000000298023224,0.20110701024532318,0.027892043814063072,0.0,0.27486491203308105,1.6039360761642456,0.03274639695882797,0.22413793206214905,0.1538461595773697,0.1899999976158142,0.20207030407591114,0.6840083971619606,0.0026921986136585474,0.0028673673514276743,0.38670966029167175,0.9996283650398254,0.04987342655658722,0.002344050444662571,0.0005469077150337398,9.907418643706478e-06,9.907418643706478e-06,2.249583758384688e-06,0.12817347049713135,0.06408673524856567,0.9893152713775635,0.9893152713775635,0.01030134130269289,0.01030134130269289,0.01030134130269289,0.01030134130269289,0.5,0.5,layernorm,1.0,0.05000000074505806,norm_clip,v4_multi_expert_residual,multi_expert_residual_correction,16.0,1.0,1.0,0.04987253621220589,0.0,0.0,0.0,"[36101, 1084, 1084]",0.0,0.0,0.0,False,30,0.5,0.0015279218787327409,0.5344827771186829,1.5997583866119385,1.5982304811477661,-0.019670918583869934,0.09917852282524109
0,10.0,0.24614620208740234,0.1062803477048874,0.2381899505853653,0.0908407673239708,0.5000024437904358,0.9866191148757935,0.2,0.2380325049161911,0.05094422399997711,16,2168,0.025708895176649094,0.05141779035329819,0.5,1.0,1.0,0.0,0.0,1.0,5.0,8.0,1.0,1.0,0.3376480042934418,0.33319586515426636,0.32915613055229187,0.9999501705169678,0.000710524502210319,0.2605911195278168,0.24624419212341309,0.2708076238632202,1.0,0.10000000149011612,0.10147601366043091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.27485156059265137,0.2748485803604126,0.2748539447784424,1.0,0.20000000298023224,0.20110701024532318,0.027890877798199654,0.0,0.27485352754592896,1.6054463386535645,0.03958316892385483,0.0,0.0,0.0,0.19490254872563717,0.6848919466137886,0.0022062966600060463,0.0024586061481386423,0.34497755765914917,0.9992009401321411,0.050000011920928955,0.0014646640047430992,0.0008532821084372699,4.125053237657994e-06,4.125053237657994e-06,3.3168298614327796e-06,0.1361880749464035,0.1361880749464035,1.0,1.0,0.01030134130269289,0.01030134130269289,0.01030134130269289,0.01030134130269289,1.0,1.0,layernorm,1.0,0.05000000074505806,norm_clip,v4_multi_expert_residual,multi_expert_residual_correction,16.0,1.0,1.0,0.05000000447034836,0.0,0.0,0.0,"[36101, 1084, 1084]",0.0,0.0,0.0,False,30,1.0,0.0014797397889196873,0.5258620977401733,1.5997564792633057,1.5982766151428223,-0.015768209472298622,0.04185211658477783
