seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,early_stopped,stopped_epoch
0,386.0,0.3708953559398651,0.3517656723658244,0.3658474385738373,0.33304569125175476,0.20170199871063232,0.7996031045913696,True,426
1,360.0,0.5187130570411682,0.4929353694121043,0.5040791630744934,0.4761697252591451,0.19190005958080292,0.7581709623336792,True,400
2,481.0,0.4856720268726349,0.47890398899714154,0.4905160069465637,0.4863133231798808,0.16965974867343903,0.8008041381835938,False,500
3,447.0,0.5031103491783142,0.47508208453655243,0.5104017853736877,0.4810197949409485,0.20255859196186066,0.741054356098175,True,487
4,499.0,0.368243932723999,0.3682248294353485,0.3567713499069214,0.35251251856486004,0.10640151798725128,0.7687500715255737,False,500
