seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,mean_prompt_edge_weight,pool_acceptance_mean,pool_acceptance_min,pool_acceptance_max,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,node_to_prompt_update_norm,raw_prompt_update_norm,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_message_scale,selected_message_scale,prompt_message_norm,pool_only_prompt_update,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,45.0,0.3361511826515198,0.32873165011405947,0.31029337644577026,0.30807446837425234,0.4875500202178955,0.8658560514450073,0.2,0.23935002088546753,0.05094422399997711,8,2180,0.05663924664258957,0.05663924664258957,1.0,0.008364832028746605,0.2953723073005676,0.2953718304634094,0.2953728437423706,0.5931582450866699,0.9400632381439209,1.722050666809082,5.981306076049805,0.5021365284919739,1.7275960445404053,0.14365947246551514,0.34441012144088745,0.057399116456508636,0.05708277225494385,0.05771545693278313,5.0,5.0,weighted_mean,1.0,1.7275960445404053,0.0,0.0,0.0,"[36101, 1090, 1090]",0.0,0.0,0.007470287382602692,True,85
1,60.0,0.34908005595207214,0.3237255930900574,0.3356539011001587,0.2827348195016384,0.48173534870147705,0.8980877995491028,0.2,0.24110671877861023,0.05094422399997711,8,2196,0.058992378413677216,0.058992378413677216,1.0,0.008958907797932625,0.30373096466064453,0.30373063683509827,0.30373111367225647,0.48673015832901,0.8469879627227783,0.27518051862716675,8.917716979980469,0.1312786340713501,0.27613365650177,0.003886318998411298,0.5503610372543335,0.06057973578572273,0.05920104682445526,0.06195841729640961,0.5,0.5,weighted_mean,1.0,0.27613365650177,0.0,0.0,0.0,"[36101, 1098, 1098]",0.0,0.0,0.0010440796613693237,True,100
2,60.0,0.3092988431453705,0.2912252753973007,0.30034807324409485,0.28231383860111237,0.4814531207084656,0.9956528544425964,0.2,0.24418093264102936,0.05094422399997711,8,2224,0.058992378413677216,0.058992378413677216,1.0,0.008958898484706879,0.3037307560443878,0.30373045802116394,0.3037308156490326,0.3332810401916504,0.9998558759689331,0.0,0.00282854912802577,0.003376314416527748,0.0,0.0,0.0001675422245170921,0.05919243022799492,0.05919243022799492,0.05919243022799492,0.0,0.0,weighted_mean,1.0,0.0,0.0,0.0,0.0,"[36101, 1112, 1112]",0.0,0.0,0.0,True,100
