seed,selected_route_budget,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,route_semantic,route_structural,route_null,prompt_message_norm,structural_neighbor_var_norm,structural_degree_mean,structural_similarity_mean,gamma,init_adapted_x_delta,init_logit_delta
0,0.1,1.0,0.13212120532989502,0.10927371978759766,0.13198652863502502,0.10912620574235916,0.26979151368141174,0.27156248688697815,0.45864593982696533,0.0016130275325849652,0.008522391319274902,0.16182848811149597,0.28621670603752136,0.010027032345533371,0.0,0.0
1,0.1,1.0,0.1688888818025589,0.08508612168952823,0.1688888818025589,0.08509609354659915,0.2716585099697113,0.2709019184112549,0.4574395716190338,0.0015778758097440004,0.008694477379322052,0.16182848811149597,0.25862807035446167,0.010027032345533371,0.0,0.0
2,0.1,1.0,0.2630302906036377,0.17127640321850776,0.2628956139087677,0.17116524949669837,0.2696237564086914,0.2689644992351532,0.461411714553833,0.0015354013303294778,0.008686389774084091,0.16182848811149597,0.2684285640716553,0.010027032345533371,0.0,0.0
3,0.1,1.0,0.21279461681842804,0.11246505728922784,0.21279461681842804,0.11246250323019921,0.26886072754859924,0.2719716429710388,0.4591676592826843,0.0015382790006697178,0.008595787920057774,0.16182848811149597,0.27070537209510803,0.010027032345533371,0.0,0.0
4,0.1,1.0,0.1797979772090912,0.08916198657825589,0.1796633005142212,0.08899195389822126,0.26903706789016724,0.2708130478858948,0.460149884223938,0.0016222079284489155,0.008638788014650345,0.16182848811149597,0.2748156189918518,0.010027032345533371,0.0,0.0
