seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,mean_prompt_edge_weight,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_gate_mean,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,10.0,0.13198652863502502,0.10910959541797638,0.23043771088123322,0.19602286964654922,0.4977611303329468,0.9999781847000122,0.2,0.20289473235607147,0.003289473708719015,8,6168,0.015428464859724045,0.03085692971944809,0.5,0.007714231964200735,0.4693867862224579,0.9999672174453735,0.0006449914071708918,0.06373746693134308,0.18392632901668549,0.010099479928612709,0.0006437150295823812,0.0,0.0,0.0,"[30019, 3084, 3084]",0.0,0.0,0.0004180353134870529,True,50
1,5.0,0.1688888818025589,0.08496069265529513,0.18020202219486237,0.16687883883714677,0.5002546906471252,0.999947190284729,0.2,0.20263157784938812,0.003289473708719015,8,6160,0.007606439292430878,0.03042575716972351,0.25,0.003803219646215439,0.33329421281814575,0.9995008111000061,0.0007272497750818729,0.07235337048768997,0.08425680547952652,0.010049618780612946,0.0007271239883266389,0.0,0.0,0.0,"[30019, 3080, 3080]",0.0,0.0,0.0002732500433921814,True,45
2,10.0,0.2628956139087677,0.1712267629802227,0.19272726774215698,0.18989927619695662,0.49878013134002686,0.9999774694442749,0.2,0.20302630960941315,0.003289473708719015,8,6172,0.015428464859724045,0.03085692971944809,0.5,0.007714232429862022,0.3359168469905853,0.9999585151672363,0.0006765805883333087,0.06691409647464752,0.14054132997989655,0.010099486447870731,0.0006757986848242581,0.0,0.0,0.0,"[30019, 3086, 3086]",0.0,0.0,0.0005143284797668457,True,50
