node_id,label,ce_no_prompt,ce_prompt,delta_ce,benefited,primary_prompt_slot,acceptance_gate,structural_score
28,1,0.5044520497322083,0.502206563949585,0.002245485782623291,True,1,1.0,0.6666666865348816
56,1,0.3607251048088074,0.35993990302085876,0.0007852017879486084,True,0,1.0,0.4962243139743805
60,4,1.2436671257019043,1.2285882234573364,0.015078902244567871,True,4,1.0,0.6666666865348816
72,0,0.2088489979505539,0.20719753205776215,0.001651465892791748,True,0,1.0,0.6666666865348816
77,3,1.2924011945724487,1.283119797706604,0.009281396865844727,True,4,1.0,0.6666666865348816
78,0,0.6415404677391052,0.640829861164093,0.000710606575012207,True,0,1.0,0.10964591056108475
106,0,0.21423818171024323,0.21269255876541138,0.0015456229448318481,True,0,1.0,0.6666666865348816
125,4,1.1084139347076416,1.094996452331543,0.013417482376098633,True,4,1.0,0.6666666865348816
128,1,0.36578211188316345,0.36397892236709595,0.0018031895160675049,True,1,1.0,0.6666666865348816
133,4,1.2704150676727295,1.255974292755127,0.014440774917602539,True,4,1.0,0.6666666865348816
134,3,1.2427672147750854,1.2329521179199219,0.009815096855163574,True,4,1.0,0.6666666865348816
143,2,0.571366548538208,0.5686563849449158,0.0027101635932922363,True,2,1.0,0.6666666865348816
150,1,1.117910385131836,1.1172846555709839,0.0006257295608520508,True,1,1.0,0.0940379723906517
191,2,0.8774076104164124,0.8733079433441162,0.004099667072296143,True,2,1.0,0.6666666865348816
193,4,1.0060639381408691,0.9931380748748779,0.012925863265991211,True,4,1.0,0.6666666865348816
195,0,0.9107118248939514,0.9067835211753845,0.0039283037185668945,True,0,1.0,0.2669549882411957
209,0,0.2753026783466339,0.2738080620765686,0.0014946162700653076,True,0,1.0,0.428390771150589
217,2,0.619813859462738,0.6165385246276855,0.0032753348350524902,True,2,1.0,0.6666666865348816
231,3,0.7975917458534241,0.7968601584434509,0.0007315874099731445,True,1,1.0,0.12228686362504959
270,0,0.4137248396873474,0.4129039943218231,0.000820845365524292,True,0,1.0,0.17019015550613403
282,1,1.394028902053833,1.3933370113372803,0.0006918907165527344,True,0,1.0,0.11584991961717606
314,0,0.7363855838775635,0.7371618747711182,-0.0007762908935546875,False,0,1.0,0.37908315658569336
326,2,0.9677296876907349,0.9634179472923279,0.004311740398406982,True,2,1.0,0.6666666865348816
339,2,0.9902268052101135,0.9857813119888306,0.004445493221282959,True,2,1.0,0.6666666865348816
386,3,0.9999628067016602,0.9914120435714722,0.008550763130187988,True,4,1.0,0.6666666865348816
414,4,1.2069830894470215,1.1931143999099731,0.01386868953704834,True,4,1.0,0.6666666865348816
422,1,0.9850166440010071,0.982269287109375,0.00274735689163208,True,2,1.0,0.6666666865348816
446,0,1.407725214958191,1.4080023765563965,-0.0002771615982055664,False,1,1.0,0.18858546018600464
467,3,1.0509045124053955,1.0421521663665771,0.00875234603881836,True,4,1.0,0.6666666865348816
499,2,1.1913578510284424,1.186672568321228,0.0046852827072143555,True,2,1.0,0.6666666865348816
513,4,1.1788874864578247,1.165158748626709,0.013728737831115723,True,4,1.0,0.6666666865348816
533,1,0.9989820122718811,0.9985599517822266,0.000422060489654541,True,4,1.0,0.6666666865348816
554,1,0.854611873626709,0.8518666625022888,0.002745211124420166,True,2,1.0,0.6666666865348816
561,3,0.8103723526000977,0.8031404614448547,0.00723189115524292,True,4,1.0,0.6666666865348816
574,0,1.3039460182189941,1.3077417612075806,-0.0037957429885864258,False,3,1.0,0.09050773829221725
580,4,1.2974671125411987,1.281752347946167,0.01571476459503174,True,4,1.0,0.6666666865348816
628,3,1.0502854585647583,1.0410606861114502,0.009224772453308105,True,4,1.0,0.6666666865348816
661,0,0.4044903814792633,0.40256381034851074,0.0019265711307525635,True,0,1.0,0.24112218618392944
725,1,1.1629393100738525,1.1625739336013794,0.00036537647247314453,True,2,1.0,0.6666666865348816
730,3,1.2845914363861084,1.2748613357543945,0.009730100631713867,True,4,1.0,0.6666666865348816
733,1,0.5744035243988037,0.5722023844718933,0.0022011399269104004,True,0,1.0,0.4378804862499237
784,4,1.1575751304626465,1.1439337730407715,0.013641357421875,True,4,1.0,0.6666666865348816
806,3,1.1561222076416016,1.1469227075576782,0.00919950008392334,True,4,1.0,0.6666666865348816
809,4,1.0090875625610352,0.9961100220680237,0.012977540493011475,True,4,1.0,0.6666666865348816
858,4,1.1134036779403687,1.0990617275238037,0.014341950416564941,True,4,1.0,0.6666666865348816
895,4,1.322324514389038,1.3072303533554077,0.015094161033630371,True,4,1.0,0.6666666865348816
952,2,1.1794441938400269,1.174891710281372,0.004552483558654785,True,2,1.0,0.6666666865348816
961,4,0.9596715569496155,0.9477446675300598,0.011926889419555664,True,4,1.0,0.6666666865348816
963,0,1.0980174541473389,1.0959343910217285,0.0020830631256103516,True,1,1.0,0.33985790610313416
998,3,0.6302701830863953,0.6273967623710632,0.0028734207153320312,True,3,1.0,0.6666666865348816
1008,4,1.2303500175476074,1.2152408361434937,0.01510918140411377,True,4,1.0,0.6666666865348816
1013,2,1.0911434888839722,1.0864909887313843,0.004652500152587891,True,2,1.0,0.6666666865348816
1018,1,1.0556296110153198,1.0550352334976196,0.0005943775177001953,True,2,1.0,0.6666666865348816
1044,4,0.8712055087089539,0.8661233186721802,0.005082190036773682,True,0,1.0,0.20207297801971436
1056,1,0.7294034361839294,0.7268034219741821,0.0026000142097473145,True,2,1.0,0.6666666865348816
1063,1,0.24028337001800537,0.23908615112304688,0.001197218894958496,True,1,1.0,0.6666666865348816
