seed,selected_route_budget,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,route_semantic,route_structural,route_null,prompt_message_norm,structural_neighbor_var_norm,structural_degree_mean,structural_similarity_mean,gamma,init_adapted_x_delta,init_logit_delta
0,0.1,1.0,0.5007138252258301,0.4999781946341197,0.49964308738708496,0.4986550509929657,0.27186280488967896,0.27150341868400574,0.4566337764263153,0.004758757073432207,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
1,0.1,1.0,0.5939220786094666,0.5614055196444193,0.5938711166381836,0.5613612532615662,0.27012813091278076,0.2693628966808319,0.46050897240638733,0.0014133828226476908,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
2,0.1,1.0,0.5286559462547302,0.4596242507298787,0.5286049246788025,0.45950520038604736,0.27121978998184204,0.274911105632782,0.45386913418769836,0.004948862828314304,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
3,0.1,1.0,0.6380787491798401,0.6357445319493612,0.6377217769622803,0.6354917287826538,0.27328619360923767,0.26951318979263306,0.4572005867958069,0.002223535440862179,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
4,0.1,1.0,0.6978380680084229,0.6862958073616028,0.6978890299797058,0.6864100893338522,0.2732222080230713,0.271930992603302,0.4548468291759491,0.00269749341532588,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
