seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,mean_prompt_edge_weight,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_gate_mean,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,1.0,0.20294468104839325,0.09911818290129304,0.20453640818595886,0.19003093540668486,0.5002496838569641,0.9999198913574219,0.2,0.20438377559185028,0.004806768149137497,8,4252,0.0015042353188619018,0.030084706842899323,0.05,0.0007521176594309509,0.3331751823425293,0.9951607584953308,0.0007492981385439634,0.07482645660638809,0.09386374056339264,0.010009902529418468,0.0007490054704248905,0.0,0.0,0.0,"[217073, 2126, 2126]",0.0,0.0,0.0004498586058616638,True,40
1,10.0,0.22025467455387115,0.13365017785690725,0.20871467888355255,0.19843326807022094,0.4985027015209198,0.9999713897705078,0.2,0.20399923622608185,0.004806768149137497,8,4244,0.015428464859724045,0.03085692971944809,0.5,0.00771423289552331,0.3405086398124695,0.9998859167098999,0.0007092260057106614,0.07014530897140503,0.12136435508728027,0.010099487379193306,0.0007084315293468535,0.0,0.0,0.0,"[217073, 2122, 2122]",0.0,0.0,0.0006558261811733246,True,50
2,25.0,0.2238360494375229,0.17547703981399537,0.2254277765750885,0.21793234646320342,0.4935944378376007,0.9999753832817078,0.2,0.20399923622608185,0.004806768149137497,8,4244,0.03218162804841995,0.03218162804841995,1.0,0.016090814024209976,0.3333328664302826,0.9999617338180542,0.0006778857787139714,0.06616081297397614,0.046478111296892166,0.010250629857182503,0.0006781956180930138,0.0,0.0,0.0,"[217073, 2122, 2122]",0.0,0.0,0.0004079863429069519,True,65
