seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,mean_prompt_edge_weight,pool_acceptance_mean,pool_acceptance_min,pool_acceptance_max,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,node_to_prompt_update_norm,raw_prompt_update_norm,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_message_scale,selected_message_scale,prompt_message_norm,pool_only_prompt_update,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,40.0,0.23229730129241943,0.2215394526720047,0.21567568182945251,0.2018716275691986,0.48893097043037415,0.950019359588623,0.2,0.20552632212638855,0.00657894741743803,8,6248,0.05586995556950569,0.05586995556950569,1.0,0.008171278983354568,0.2925106883049011,0.29250800609588623,0.29251235723495483,0.5097783803939819,0.8910142779350281,0.2885797619819641,2.5337612628936768,0.2472534477710724,0.2888544201850891,0.027697330340743065,0.14428988099098206,0.05639830231666565,0.056003354489803314,0.05679325759410858,2.0,2.0,weighted_mean,1.0,0.2888544201850891,0.0,0.0,0.0,"[30019, 3124, 3124]",0.0,0.0,0.0026616156101226807,True,80
1,25.0,0.227162167429924,0.19234055727720262,0.21702702343463898,0.20820415914058685,0.494348406791687,0.9999552965164185,0.2,0.20539472997188568,0.00657894741743803,8,6244,0.05360808223485947,0.05360808223485947,1.0,0.007605868391692638,0.2837583124637604,0.283752977848053,0.2837626039981842,0.33329352736473083,0.9999555349349976,0.002616145182400942,0.09745773673057556,0.01481555588543415,0.002618480008095503,0.0003976353327743709,0.005232290364801884,0.05370105430483818,0.05367808789014816,0.0537240169942379,0.5,0.5,weighted_mean,1.0,0.002618480008095503,0.0,0.0,0.0,"[30019, 3122, 3122]",0.0,0.0,0.0006201080977916718,True,65
2,50.0,0.21027027070522308,0.1885313168168068,0.20945945382118225,0.18908914029598237,0.48533210158348083,0.9237776398658752,0.2,0.20592105388641357,0.00657894741743803,8,6260,0.05741611123085022,0.05741611123085022,1.0,0.008560610003769398,0.29819542169570923,0.2981938123703003,0.298196017742157,0.3696804344654083,0.8724172711372375,0.5515692234039307,4.664267539978027,0.633169412612915,0.552072286605835,0.07363343983888626,0.27578461170196533,0.058535803109407425,0.05789514631032944,0.05917646735906601,2.0,2.0,weighted_mean,1.0,0.552072286605835,0.0,0.0,0.0,"[30019, 3130, 3130]",0.0,0.0,0.0037009064108133316,True,90
