seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,mean_prompt_edge_weight,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_gate_mean,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,70.0,0.31303519010543823,0.2993426710367203,0.3111322522163391,0.2989544153213501,0.5050862431526184,0.9860765933990479,0.2,0.2081686407327652,0.010979359038174152,8,1896,0.026179831475019455,0.026179831475019455,1.0,0.013089916668832302,0.5945866703987122,0.9958165884017944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[36101, 948, 948]",0.0,0.0,0.0008095204830169678,False,100
1,50.0,0.3068506121635437,0.2973969727754593,0.31493815779685974,0.30127149224281313,0.5123857855796814,0.998967707157135,0.2,0.20772947371006012,0.010979359038174152,8,1892,0.027636129409074783,0.027636129409074783,1.0,0.013818065635859966,0.3928631842136383,0.9982776641845703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[36101, 946, 946]",0.0,0.0,0.0009143799543380737,True,90
2,1.0,0.24167460203170776,0.13493834733963012,0.2178877294063568,0.20446199774742127,0.5002106428146362,0.9999997615814209,0.2,0.20904698967933655,0.010979359038174152,8,1904,0.0015042353188619018,0.030084706842899323,0.05,0.0007521176594309509,0.33322224020957947,0.9953335523605347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[36101, 952, 952]",0.0,0.0,0.0012120604515075684,True,40
