seed,selected_route_budget,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,route_semantic,route_structural,route_null,prompt_message_norm,gamma,init_adapted_x_delta,init_logit_delta
0,0.05,140.0,0.7194478511810303,0.6910783563341413,0.5497360825538635,0.5524860663073403,0.05062117800116539,0.05038011446595192,0.8989986181259155,0.0005705953226424754,0.01131756603717804,0.0,0.0
1,0.05,115.0,0.7080795764923096,0.6866658883435386,0.6041412949562073,0.5915074263300214,0.07935815304517746,0.07911299169063568,0.8415289521217346,0.0011066481238231063,0.011076024733483791,0.0,0.0
2,0.05,95.0,0.6609825491905212,0.6319528477532523,0.5071051716804504,0.4921336088861738,0.07371034473180771,0.07616079598665237,0.8501288294792175,0.0010754967806860805,0.010885591618716717,0.0,0.0
3,0.05,125.0,0.7255379557609558,0.7009294629096985,0.7365002036094666,0.7094604798725673,0.06400838494300842,0.06490377336740494,0.8710877895355225,0.0007551575545221567,0.011174018494784832,0.0,0.0
4,0.05,100.0,0.6394640803337097,0.6078002410275596,0.3650020360946655,0.33318503985979725,0.08063020557165146,0.07413522154092789,0.8452345728874207,0.0014497286174446344,0.010936620645225048,0.0,0.0
