dataset,seed,selected_message_scale,strategy,direction,threshold,train_acc,val_acc,test_acc,train_pool_acc,val_pool_acc,test_pool_acc,train_pool_accepted_ratio,val_pool_accepted_ratio,test_pool_accepted_ratio,test_pool_fixed,test_pool_broken,test_prediction_change_ratio
squirrel,0,0.0,prompt_off,,,0.36000001430511475,0.20666666328907013,0.2031436562538147,0.36000001430511475,0.2083333283662796,0.2120315581560135,0.0,0.0,0.0,0,0,0.0
squirrel,0,0.0,prompt_on_all_pool,,,0.36000001430511475,0.20666666328907013,0.2031436562538147,0.36000001430511475,0.2083333283662796,0.2120315581560135,0.004806768149137497,0.004614497069269419,0.1949625015258789,0,0,0.0
squirrel,0,0.0,oracle_test_upper_bound,,,0.36000001430511475,0.20666666328907013,0.2031436562538147,0.36000001430511475,0.2083333283662796,0.2120315581560135,0.0,0.0,0.0,0,0,0.0
squirrel,0,0.0,oracle_all_splits_upper_bound,,,0.36000001430511475,0.20666666328907013,0.2031436562538147,0.36000001430511475,0.2083333283662796,0.2120315581560135,0.0,0.0,0.0,0,0,0.0
squirrel,0,0.0,train_low_conf_off,low,0.31117257475852966,0.36000001430511475,0.20666666328907013,0.2031436562538147,0.36000001430511475,0.2083333283662796,0.2120315581560135,0.004806768149137497,0.004614497069269419,0.1949625015258789,0,0,0.0
squirrel,0,0.0,train_low_margin_off,low,0.08853363990783691,0.36000001430511475,0.20666666328907013,0.2031436562538147,0.36000001430511475,0.2083333283662796,0.2120315581560135,0.004806768149137497,0.004614497069269419,0.1949625015258789,0,0,0.0
squirrel,0,0.0,train_high_structural_score,high,0.4098513424396515,0.36000001430511475,0.20666666328907013,0.2031436562538147,0.36000001430511475,0.2083333283662796,0.2120315581560135,0.004806768149137497,0.004614497069269419,0.1949625015258789,0,0,0.0
squirrel,0,0.0,train_high_logit_delta,high,0.0,0.36000001430511475,0.20666666328907013,0.2031436562538147,0.36000001430511475,0.2083333283662796,0.2120315581560135,0.004806768149137497,0.004614497069269419,0.1949625015258789,0,0,0.0
squirrel,0,0.0,train_high_learned_acceptance,high,0.2693485617637634,0.36000001430511475,0.20666666328907013,0.2031436562538147,0.36000001430511475,0.2083333283662796,0.2120315581560135,0.004806768149137497,0.004229955840855837,0.17265909910202026,0,0,0.0
squirrel,0,0.0,train_low_conf_on,low,0.31117257475852966,0.36000001430511475,0.20666666328907013,0.2031436562538147,0.36000001430511475,0.2083333283662796,0.2120315581560135,0.004806768149137497,0.004614497069269419,0.1949625015258789,0,0,0.0
squirrel,0,0.0,train_low_margin_on,low,0.08853363990783691,0.36000001430511475,0.20666666328907013,0.2031436562538147,0.36000001430511475,0.2083333283662796,0.2120315581560135,0.004806768149137497,0.004614497069269419,0.1949625015258789,0,0,0.0
squirrel,1,0.0,prompt_off,,,0.9599999785423279,0.2666666805744171,0.22025467455387115,0.9599999785423279,0.2666666805744171,0.26640158891677856,0.0,0.0,0.0,0,0,0.0
squirrel,1,0.0,prompt_on_all_pool,,,0.9599999785423279,0.2666666805744171,0.22025467455387115,0.9599999785423279,0.2666666805744171,0.26640158891677856,0.004806768149137497,0.005768121685832739,0.19342434406280518,0,0,0.0
squirrel,1,0.0,oracle_test_upper_bound,,,0.9599999785423279,0.2666666805744171,0.22025467455387115,0.9599999785423279,0.2666666805744171,0.26640158891677856,0.0,0.0,0.0,0,0,0.0
squirrel,1,0.0,oracle_all_splits_upper_bound,,,0.9599999785423279,0.2666666805744171,0.22025467455387115,0.9599999785423279,0.2666666805744171,0.26640158891677856,0.0,0.0,0.0,0,0,0.0
squirrel,1,0.0,train_low_conf_off,low,0.5034192800521851,0.9599999785423279,0.2666666805744171,0.22025467455387115,0.9599999785423279,0.2666666805744171,0.26640158891677856,0.004806768149137497,0.005768121685832739,0.19342434406280518,0,0,0.0
squirrel,1,0.0,train_low_margin_off,low,0.16875645518302917,0.9599999785423279,0.2666666805744171,0.22025467455387115,0.9599999785423279,0.2666666805744171,0.26640158891677856,0.004806768149137497,0.005768121685832739,0.19342434406280518,0,0,0.0
squirrel,1,0.0,train_high_structural_score,high,0.28654906153678894,0.9599999785423279,0.2666666805744171,0.22025467455387115,0.9599999785423279,0.2666666805744171,0.26640158891677856,0.004806768149137497,0.005768121685832739,0.19342434406280518,0,0,0.0
squirrel,1,0.0,train_high_logit_delta,high,0.0,0.9599999785423279,0.2666666805744171,0.22025467455387115,0.9599999785423279,0.2666666805744171,0.26640158891677856,0.004806768149137497,0.005768121685832739,0.19342434406280518,0,0,0.0
squirrel,1,0.0,train_high_learned_acceptance,high,0.27479642629623413,0.9599999785423279,0.2666666805744171,0.22025467455387115,0.9599999785423279,0.2666666805744171,0.26640158891677856,0.004806768149137497,0.005575850605964661,0.18823303282260895,0,0,0.0
squirrel,1,0.0,train_low_conf_on,low,0.5034192800521851,0.9599999785423279,0.2666666805744171,0.22025467455387115,0.9599999785423279,0.2666666805744171,0.26640158891677856,0.004806768149137497,0.005768121685832739,0.19342434406280518,0,0,0.0
squirrel,1,0.0,train_low_margin_on,low,0.16875645518302917,0.9599999785423279,0.2666666805744171,0.22025467455387115,0.9599999785423279,0.2666666805744171,0.26640158891677856,0.004806768149137497,0.005768121685832739,0.19342434406280518,0,0,0.0
squirrel,2,2.0,prompt_off,,,0.9200000166893005,0.25999999046325684,0.23597294092178345,0.9200000166893005,0.26923078298568726,0.19028741121292114,0.0,0.0,0.0,0,0,0.0
squirrel,2,2.0,prompt_on_all_pool,,,0.9200000166893005,0.2800000011920929,0.2423398345708847,0.9200000166893005,0.38461539149284363,0.22200198471546173,0.004806768149137497,0.004999038763344288,0.19400115311145782,102,70,0.09669717401266098
squirrel,2,2.0,oracle_test_upper_bound,,,0.9200000166893005,0.25999999046325684,0.25626739859580994,0.9200000166893005,0.26923078298568726,0.29137760400772095,0.0,0.0,0.01961161382496357,102,0,0.020294468849897385
squirrel,2,2.0,oracle_all_splits_upper_bound,,,0.9200000166893005,0.2866666615009308,0.25626739859580994,0.9200000166893005,0.42307692766189575,0.29137760400772095,0.0,0.0007690828642807901,0.01961161382496357,102,0,0.020294468849897385
squirrel,2,2.0,train_low_conf_off,low,0.9780281186103821,0.9200000166893005,0.2800000011920929,0.2423398345708847,0.9200000166893005,0.38461539149284363,0.22200198471546173,0.004806768149137497,0.004999038763344288,0.19400115311145782,102,70,0.09669717401266098
squirrel,2,2.0,train_low_margin_off,low,0.9700229167938232,0.9200000166893005,0.2800000011920929,0.2423398345708847,0.9200000166893005,0.38461539149284363,0.22200198471546173,0.004806768149137497,0.004999038763344288,0.19400115311145782,102,70,0.09669717401266098
squirrel,2,2.0,train_high_structural_score,high,0.0825980007648468,0.9200000166893005,0.2800000011920929,0.2423398345708847,0.9200000166893005,0.38461539149284363,0.22200198471546173,0.004806768149137497,0.004999038763344288,0.19400115311145782,102,70,0.09669717401266098
squirrel,2,2.0,train_high_logit_delta,high,0.5341065526008606,0.9200000166893005,0.273333340883255,0.23776362836360931,0.9200000166893005,0.3461538553237915,0.19920714199543,0.004806768149137497,0.0023072485346347094,0.11574697494506836,49,40,0.05511340871453285
squirrel,2,2.0,train_high_learned_acceptance,high,0.2866988480091095,0.9200000166893005,0.2800000011920929,0.2423398345708847,0.9200000166893005,0.38461539149284363,0.22200198471546173,0.004806768149137497,0.004999038763344288,0.19323207437992096,102,70,0.09649820625782013
