dataset,strategy,runs,mean_train_acc,mean_val_acc,mean_test_acc,mean_train_pool_acc,mean_val_pool_acc,mean_test_pool_acc,mean_test_pool_accepted_ratio,mean_test_pool_fixed,mean_test_pool_broken
squirrel,oracle_all_splits_upper_bound,3,0.746666669845581,0.25333333512147266,0.2265552431344986,0.746666669845581,0.2993589788675308,0.25660358369350433,0.00653720460832119,34.0,0.0
squirrel,oracle_test_upper_bound,3,0.746666669845581,0.24444444477558136,0.2265552431344986,0.746666669845581,0.248076930642128,0.25660358369350433,0.00653720460832119,34.0,0.0
squirrel,prompt_off,3,0.746666669845581,0.24444444477558136,0.2197904239098231,0.746666669845581,0.248076930642128,0.2229068527619044,0.0,0.0,0.0
squirrel,prompt_on_all_pool,3,0.746666669845581,0.25111111501852673,0.22191272179285684,0.746666669845581,0.2865384668111801,0.23347837726275125,0.1941293329000473,34.0,23.333333333333332
squirrel,train_high_learned_acceptance,3,0.746666669845581,0.25111111501852673,0.22191272179285684,0.746666669845581,0.2865384668111801,0.23347837726275125,0.18470806876818338,34.0,23.333333333333332
squirrel,train_high_logit_delta,3,0.746666669845581,0.24888889491558075,0.22038731972376505,0.746666669845581,0.2737179547548294,0.225880096356074,0.16804460684458414,16.333333333333332,13.333333333333334
squirrel,train_high_structural_score,3,0.746666669845581,0.25111111501852673,0.22191272179285684,0.746666669845581,0.2865384668111801,0.23347837726275125,0.1941293329000473,34.0,23.333333333333332
squirrel,train_low_conf_off,3,0.746666669845581,0.25111111501852673,0.22191272179285684,0.746666669845581,0.2865384668111801,0.23347837726275125,0.1941293329000473,34.0,23.333333333333332
squirrel,train_low_conf_on,3,0.746666669845581,0.25111111501852673,0.22191272179285684,0.746666669845581,0.2865384668111801,0.23347837726275125,0.1941293329000473,34.0,23.333333333333332
squirrel,train_low_margin_off,3,0.746666669845581,0.25111111501852673,0.22191272179285684,0.746666669845581,0.2865384668111801,0.23347837726275125,0.1941293329000473,34.0,23.333333333333332
squirrel,train_low_margin_on,3,0.746666669845581,0.25111111501852673,0.22191272179285684,0.746666669845581,0.2865384668111801,0.23347837726275125,0.1941293329000473,34.0,23.333333333333332
