seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,early_stopped,stopped_epoch
0,107.0,0.6975233554840088,0.67559415102005,0.6812829971313477,0.6622498972075326,0.4621656537055969,0.8545562624931335,True,147
1,31.0,0.600081205368042,0.6018404705183846,0.5919610261917114,0.5888615293162209,0.49338454008102417,0.9999949336051941,True,71
2,59.0,0.6345919370651245,0.6498614549636841,0.6086074113845825,0.6344931040491376,0.4831700921058655,0.997829258441925,True,99
3,130.0,0.6378400325775146,0.6373441772801536,0.6512383222579956,0.6507825255393982,0.45277148485183716,0.7485048174858093,True,170
4,86.0,0.6577344536781311,0.655427349465234,0.6094194054603577,0.6170596906117031,0.4704745411872864,0.9159656763076782,True,126
