dataset,seed,target_hetero_ratio_threshold,strategy,pool_ratio,pool_node_ratio,hetero_edge_ratio,hetero_node_ratio_any,target_node_ratio,pool_count,hetero_node_count,overlap_count,precision,recall,f1,iou,score_mean_overlap,score_mean_missed_hetero
squirrel,0,0.75,support_neighbor_entropy,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.6648721399730821,1560.0,3458.0,1073.0,0.6878205128205128,0.31029496818970503,0.4276604224790754,0.2719898605830165,0.7687739133834839,0.13523389399051666
squirrel,0,0.0,feature_label_ambiguity,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.9915400884445299,260.0,5157.0,259.0,0.9961538461538462,0.050222997866976926,0.0956248846224848,0.050213260953858085,0.913139283657074,0.7350853681564331
squirrel,0,0.5,feature_label_ambiguity,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.944433762737935,260.0,4912.0,252.0,0.9692307692307692,0.05130293159609121,0.0974477958236659,0.05121951219512195,0.9131357073783875,0.7387826442718506
squirrel,0,0.75,feature_label_ambiguity,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.6648721399730821,260.0,3458.0,217.0,0.8346153846153846,0.06275303643724696,0.1167294244217321,0.06198229077406455,0.9129358530044556,0.7479894161224365
squirrel,0,0.0,feature_label_ambiguity,0.1,0.09998077292828303,0.7778657078742981,0.9915400743484497,0.9915400884445299,520.0,5157.0,519.0,0.9980769230769231,0.10063990692262943,0.18284305090716926,0.10062039550213261,0.9062950015068054,0.7258698344230652
squirrel,0,0.5,feature_label_ambiguity,0.1,0.09998077292828303,0.7778657078742981,0.9915400743484497,0.944433762737935,520.0,4912.0,506.0,0.9730769230769231,0.10301302931596092,0.18630338733431517,0.1027202598457166,0.906277596950531,0.7295189499855042
squirrel,0,0.75,feature_label_ambiguity,0.1,0.09998077292828303,0.7778657078742981,0.9915400743484497,0.6648721399730821,520.0,3458.0,436.0,0.8384615384615385,0.12608444187391557,0.21920563097033688,0.12309429700734048,0.9061564803123474,0.7370141744613647
squirrel,0,0.0,feature_label_ambiguity,0.15,0.14997115939242453,0.7778657078742981,0.9915400743484497,0.9915400884445299,780.0,5157.0,776.0,0.9948717948717949,0.15047508241225518,0.2614114872831397,0.15035845766324354,0.9019650220870972,0.7160524725914001
squirrel,0,0.5,feature_label_ambiguity,0.15,0.14997115939242453,0.7778657078742981,0.9915400743484497,0.944433762737935,780.0,4912.0,761.0,0.9756410256410256,0.15492671009771988,0.26739283204497544,0.1543297505576962,0.9019072651863098,0.7194617390632629
squirrel,0,0.75,feature_label_ambiguity,0.15,0.14997115939242453,0.7778657078742981,0.9915400743484497,0.6648721399730821,780.0,3458.0,649.0,0.8320512820512821,0.18768074031231927,0.3062765455403493,0.1808303148509334,0.9019103646278381,0.7251694202423096
squirrel,0,0.0,feature_label_ambiguity,0.2,0.19996154585656606,0.7778657078742981,0.9915400743484497,0.9915400884445299,1040.0,5157.0,1035.0,0.9951923076923077,0.2006980802792321,0.3340325964176214,0.2005036807438977,0.896026074886322,0.7058622241020203
squirrel,0,0.5,feature_label_ambiguity,0.2,0.19996154585656606,0.7778657078742981,0.9915400743484497,0.944433762737935,1040.0,4912.0,1016.0,0.9769230769230769,0.20684039087947884,0.3413978494623656,0.20583468395461912,0.895976185798645,0.7090671062469482
squirrel,0,0.75,feature_label_ambiguity,0.2,0.19996154585656606,0.7778657078742981,0.9915400743484497,0.6648721399730821,1040.0,3458.0,847.0,0.8144230769230769,0.24493927125506074,0.37661182747887956,0.23199123527800602,0.8964161276817322,0.713549017906189
squirrel,0,0.0,feature_label_ambiguity,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.9915400884445299,1560.0,5157.0,1555.0,0.9967948717948718,0.3015318983905371,0.46300431740360276,0.3012398295234405,0.881313145160675,0.6847610473632812
squirrel,0,0.5,feature_label_ambiguity,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.944433762737935,1560.0,4912.0,1525.0,0.9775641025641025,0.3104641693811075,0.47126081582200247,0.3082676369516879,0.8813303709030151,0.6875725388526917
squirrel,0,0.75,feature_label_ambiguity,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.6648721399730821,1560.0,3458.0,1238.0,0.7935897435897435,0.3580104106419896,0.493423674770825,0.32751322751322753,0.8824198842048645,0.6891463994979858
squirrel,0,0.0,hybrid_support_feature,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.9915400884445299,260.0,5157.0,260.0,1.0,0.05041690905565251,0.09599409267122024,0.05041690905565251,0.9132673740386963,0.5356258153915405
squirrel,0,0.5,hybrid_support_feature,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.944433762737935,260.0,4912.0,260.0,1.0,0.052931596091205214,0.10054137664346482,0.052931596091205214,0.9132673740386963,0.5445610880851746
squirrel,0,0.75,hybrid_support_feature,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.6648721399730821,260.0,3458.0,205.0,0.7884615384615384,0.05928282244071718,0.11027434104357182,0.05835468260745801,0.9139519929885864,0.5431231260299683
squirrel,0,0.0,hybrid_support_feature,0.1,0.09998077292828303,0.7778657078742981,0.9915400743484497,0.9915400884445299,520.0,5157.0,520.0,1.0,0.10083381811130503,0.18319534965650872,0.10083381811130503,0.8971536159515381,0.5162582397460938
squirrel,0,0.5,hybrid_support_feature,0.1,0.09998077292828303,0.7778657078742981,0.9915400743484497,0.944433762737935,520.0,4912.0,520.0,1.0,0.10586319218241043,0.19145802650957292,0.10586319218241043,0.8971536159515381,0.5246420502662659
squirrel,0,0.75,hybrid_support_feature,0.1,0.09998077292828303,0.7778657078742981,0.9915400743484497,0.6648721399730821,520.0,3458.0,398.0,0.7653846153846153,0.11509543088490456,0.2001005530417295,0.1111731843575419,0.8978952169418335,0.5218226909637451
squirrel,0,0.0,hybrid_support_feature,0.15,0.14997115939242453,0.7778657078742981,0.9915400743484497,0.9915400884445299,780.0,5157.0,780.0,1.0,0.15125072716695753,0.2627589691763517,0.15125072716695753,0.882240355014801,0.4962901473045349
squirrel,0,0.5,hybrid_support_feature,0.15,0.14997115939242453,0.7778657078742981,0.9915400743484497,0.944433762737935,780.0,4912.0,780.0,1.0,0.15879478827361562,0.2740688685874912,0.15879478827361562,0.882240355014801,0.5040174722671509
squirrel,0,0.75,hybrid_support_feature,0.15,0.14997115939242453,0.7778657078742981,0.9915400743484497,0.6648721399730821,780.0,3458.0,579.0,0.7423076923076923,0.16743782533256218,0.27324209532798494,0.15823995627220552,0.8838768601417542,0.5009986758232117
squirrel,0,0.0,hybrid_support_feature,0.2,0.19996154585656606,0.7778657078742981,0.9915400743484497,0.9915400884445299,1040.0,5157.0,1040.0,1.0,0.20166763622261005,0.3356462804582863,0.20166763622261005,0.8656939268112183,0.47609609365463257
squirrel,0,0.5,hybrid_support_feature,0.2,0.19996154585656606,0.7778657078742981,0.9915400743484497,0.944433762737935,1040.0,4912.0,1040.0,1.0,0.21172638436482086,0.3494623655913978,0.21172638436482086,0.8656939268112183,0.4830645024776459
squirrel,0,0.75,hybrid_support_feature,0.2,0.19996154585656606,0.7778657078742981,0.9915400743484497,0.6648721399730821,1040.0,3458.0,748.0,0.7192307692307692,0.21631000578369,0.33259226322810137,0.19946666666666665,0.8685586452484131,0.48134976625442505
squirrel,0,0.0,hybrid_support_feature,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.9915400884445299,1560.0,5157.0,1560.0,1.0,0.30250145433391507,0.4644930772666369,0.30250145433391507,0.8287548422813416,0.43579423427581787
squirrel,0,0.5,hybrid_support_feature,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.944433762737935,1560.0,4912.0,1557.0,0.9980769230769231,0.3169788273615635,0.48114956736711995,0.3167853509664293,0.8288760781288147,0.4411885142326355
squirrel,0,0.75,hybrid_support_feature,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.6648721399730821,1560.0,3458.0,1118.0,0.7166666666666667,0.3233082706766917,0.4455958549222797,0.2866666666666667,0.8309537768363953,0.4380912184715271
squirrel,0,0.0,oracle_hetero_ratio,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.9915400884445299,260.0,5157.0,260.0,1.0,0.05041690905565251,0.09599409267122024,0.05041690905565251,1.0,0.7782921195030212
squirrel,0,0.5,oracle_hetero_ratio,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.944433762737935,260.0,4912.0,260.0,1.0,0.052931596091205214,0.10054137664346482,0.052931596091205214,1.0,0.8015854954719543
squirrel,0,0.75,oracle_hetero_ratio,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.6648721399730821,260.0,3458.0,260.0,1.0,0.07518796992481203,0.13986013986013984,0.07518796992481203,1.0,0.8699170351028442
squirrel,0,0.0,oracle_hetero_ratio,0.1,0.09998077292828303,0.7778657078742981,0.9915400743484497,0.9915400884445299,520.0,5157.0,520.0,1.0,0.10083381811130503,0.18319534965650872,0.10083381811130503,1.0,0.7658607363700867
squirrel,0,0.5,oracle_hetero_ratio,0.1,0.09998077292828303,0.7778657078742981,0.9915400743484497,0.944433762737935,520.0,4912.0,520.0,1.0,0.10586319218241043,0.19145802650957292,0.10586319218241043,1.0,0.7898397445678711
