seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,early_stopped,stopped_epoch
0,5.0,0.49954110383987427,0.49852866927782696,0.5575668215751648,0.560406506061554,0.4998714029788971,1.0,True,45
1,56.0,0.5924434065818787,0.5579419533411661,0.5908117294311523,0.567985604206721,0.4837104380130768,0.9949116706848145,True,96
2,12.0,0.5535896420478821,0.5095676978429159,0.531970202922821,0.5423991481463114,0.4985976219177246,1.0,True,52
3,31.0,0.6387925744056702,0.6393427650133768,0.5719967484474182,0.5794287721316019,0.49402815103530884,0.9999966025352478,True,71
4,23.0,0.7002855539321899,0.6900141835212708,0.6962063908576965,0.6924629211425781,0.4957095980644226,0.9999992251396179,True,63
