dataset,seed,selected_message_scale,strategy,direction,threshold,train_acc,val_acc,test_acc,train_pool_acc,val_pool_acc,test_pool_acc,train_pool_accepted_ratio,val_pool_accepted_ratio,test_pool_accepted_ratio,test_pool_fixed,test_pool_broken,test_prediction_change_ratio
chameleon,0,0.5,prompt_off,,,0.9137930870056152,0.3266666531562805,0.3361511826515198,0.9137930870056152,0.1818181872367859,0.3589108884334564,0.0,0.0,0.0,0,0,0.0
chameleon,0,0.5,prompt_on_all_pool,,,0.9655172228813171,0.3466666638851166,0.33814021944999695,0.9655172228813171,0.3181818127632141,0.36881187558174133,0.05094422399997711,0.009661835618317127,0.17742644250392914,29,25,0.05668821558356285
chameleon,0,0.5,oracle_test_upper_bound,,,0.9137930870056152,0.3266666531562805,0.3505718410015106,0.9137930870056152,0.1818181872367859,0.4306930601596832,0.0,0.0,0.012736055999994278,29,0,0.014420686289668083
chameleon,0,0.5,oracle_all_splits_upper_bound,,,0.9655172228813171,0.35333332419395447,0.3505718410015106,0.9655172228813171,0.3636363744735718,0.4306930601596832,0.0026350461412221193,0.0017566974274814129,0.012736055999994278,29,0,0.014420686289668083
chameleon,0,0.5,train_low_conf_off,low,0.9997861981391907,0.9655172228813171,0.3466666638851166,0.33814021944999695,0.9655172228813171,0.3181818127632141,0.36881187558174133,0.05094422399997711,0.009661835618317127,0.17610891163349152,29,25,0.05668821558356285
chameleon,0,0.5,train_low_margin_off,low,0.9996336698532104,0.9655172228813171,0.3466666638851166,0.33814021944999695,0.9655172228813171,0.3181818127632141,0.36881187558174133,0.05094422399997711,0.009661835618317127,0.17742644250392914,29,25,0.05668821558356285
chameleon,0,0.5,train_high_structural_score,high,0.059761419892311096,0.9655172228813171,0.3466666638851166,0.33814021944999695,0.9655172228813171,0.3181818127632141,0.36881187558174133,0.05094422399997711,0.009661835618317127,0.17742644250392914,29,25,0.05668821558356285
chameleon,0,0.5,train_high_logit_delta,high,0.3248763978481293,0.9655172228813171,0.3466666638851166,0.33814021944999695,0.9655172228813171,0.3181818127632141,0.36881187558174133,0.05094422399997711,0.009661835618317127,0.17698726058006287,29,25,0.05668821558356285
chameleon,0,0.5,train_high_learned_acceptance,high,0.28529468178749084,0.9655172228813171,0.3466666638851166,0.33814021944999695,0.9655172228813171,0.3181818127632141,0.36881187558174133,0.05094422399997711,0.009661835618317127,0.17742644250392914,29,25,0.05668821558356285
chameleon,0,0.5,train_low_conf_on,low,0.9998121857643127,0.9655172228813171,0.3466666638851166,0.33814021944999695,0.9655172228813171,0.3181818127632141,0.36881187558174133,0.05094422399997711,0.009661835618317127,0.17610891163349152,29,25,0.05668821558356285
chameleon,0,0.5,train_low_margin_on,low,0.99964439868927,0.9655172228813171,0.3466666638851166,0.33814021944999695,0.9655172228813171,0.3181818127632141,0.36881187558174133,0.05094422399997711,0.009661835618317127,0.17610891163349152,29,25,0.05668821558356285
chameleon,1,1.0,prompt_off,,,0.9137930870056152,0.3400000035762787,0.3510691225528717,0.9137930870056152,0.30000001192092896,0.394540935754776,0.0,0.0,0.0,0,0,0.0
