seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,mean_prompt_edge_weight,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,node_to_prompt_update_norm,raw_prompt_update_norm,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_message_scale,prompt_message_norm,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,1.0,0.05887129530310631,0.015885189175605774,0.05887129530310631,0.015885189175605774,0.499750018119812,0.9466072916984558,0.2,0.2123338282108307,0.012924667447805405,8,2300,0.0025070090778172016,0.05014017969369888,0.05,0.0012535045389086008,0.3445532023906708,0.9959326386451721,0.02261694334447384,0.08995920419692993,0.17521725594997406,0.022553982213139534,0.0439293272793293,0.004523389041423798,0.050142694264650345,0.050142694264650345,0.050142694264650345,5.0,weighted_mean,0.022553982213139534,0.0,0.0,0.0,"[10556, 1150, 1150]",0.0,0.0,0.006120067089796066,False,3
