seed,selected_route_budget,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,route_semantic,route_structural,route_null,prompt_message_norm,gamma,init_adapted_x_delta,init_logit_delta
0,0.1,1.0,0.7170117497444153,0.6886528389794486,0.7222899198532104,0.6938020076070514,0.20982404053211212,0.21132226288318634,0.5788537263870239,0.0008515996742062271,0.010009503923356533,0.0,0.0
1,0.1,1.0,0.7068615555763245,0.6850257771355766,0.7064555287361145,0.6844569912978581,0.21118801832199097,0.21132811903953552,0.5774838328361511,0.0008172919624485075,0.010009503923356533,0.0,0.0
2,0.1,1.0,0.6638246178627014,0.6369159477097648,0.6589524745941162,0.6327446571418217,0.2093237191438675,0.21087880432605743,0.5797974467277527,0.0008251042454503477,0.010009503923356533,0.0,0.0
3,0.1,1.0,0.7239139080047607,0.699321814945766,0.7206658720970154,0.6967898266656058,0.2111586034297943,0.21180519461631775,0.5770362615585327,0.0007922289660200477,0.010009503923356533,0.0,0.0
4,0.1,10.0,0.6362159848213196,0.6082579046487808,0.6358100175857544,0.6079239909137998,0.20280693471431732,0.19940432906150818,0.5977887511253357,0.004544378723949194,0.010095647536218166,0.0,0.0
