node_id,label,ce_no_prompt,ce_prompt,delta_ce,benefited,primary_prompt_slot,acceptance_gate,structural_score
7,4,0.6934718489646912,0.6770263910293579,0.016445457935333252,True,12,1.0,0.15022514760494232
36,0,1.210965633392334,1.183788537979126,0.027177095413208008,True,12,1.0,0.17333544790744781
62,4,0.9782638549804688,0.8875948190689087,0.09066903591156006,True,12,1.0,0.16988889873027802
64,3,0.7040315270423889,0.6734722852706909,0.030559241771697998,True,12,1.0,0.12481508404016495
88,1,0.16027458012104034,0.13389895856380463,0.026375621557235718,True,12,1.0,0.6666666865348816
110,2,0.11602079123258591,0.1003241240978241,0.01569666713476181,True,12,1.0,0.08110062032938004
147,4,1.0163345336914062,1.003398060798645,0.01293647289276123,True,12,1.0,0.37165412306785583
149,0,1.4890056848526,1.4788404703140259,0.010165214538574219,True,12,1.0,0.19582878053188324
156,1,0.337819904088974,0.298239141702652,0.03958076238632202,True,12,1.0,0.6666666865348816
218,2,0.9412568211555481,0.8461266756057739,0.09513014554977417,True,12,1.0,0.06125694513320923
220,4,0.4501853585243225,0.4274900257587433,0.022695332765579224,True,12,1.0,0.20047225058078766
265,4,0.9307663440704346,0.8567145466804504,0.07405179738998413,True,12,1.0,0.3327863812446594
270,0,2.5680432319641113,2.4994289875030518,0.06861424446105957,True,12,1.0,0.3234180212020874
309,4,0.4411746561527252,0.38971319794654846,0.05146145820617676,True,12,1.0,0.6666666865348816
368,1,1.1875802278518677,1.0879781246185303,0.0996021032333374,True,12,1.0,0.07941567152738571
386,0,0.351909339427948,0.318448007106781,0.03346133232116699,True,12,1.0,0.6666666865348816
393,3,0.45171013474464417,0.4328669309616089,0.01884320378303528,True,12,1.0,0.12990029156208038
411,3,0.5915554165840149,0.5588589906692505,0.032696425914764404,True,12,1.0,0.14084888994693756
423,2,1.1263964176177979,1.1006803512573242,0.025716066360473633,True,12,1.0,0.19815902411937714
424,3,1.1111187934875488,1.1072899103164673,0.003828883171081543,True,12,1.0,0.10592041164636612
430,2,0.1318870186805725,0.10610315203666687,0.02578386664390564,True,12,1.0,0.6666666865348816
449,4,0.5138745307922363,0.4609377086162567,0.052936822175979614,True,12,1.0,0.2145129293203354
450,2,0.5229131579399109,0.4509565234184265,0.07195663452148438,True,12,1.0,0.10180818289518356
461,0,0.2896542549133301,0.26155638694763184,0.028097867965698242,True,12,1.0,0.6666666865348816
471,1,1.50828218460083,1.4398906230926514,0.06839156150817871,True,12,1.0,0.14007887244224548
