seed,selected_route_budget,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,route_semantic,route_structural,route_null,prompt_message_norm,structural_neighbor_var_norm,structural_degree_mean,structural_similarity_mean,gamma,init_adapted_x_delta,init_logit_delta
0,0.1,10.0,0.7231019139289856,0.6955521787915911,0.7174177765846252,0.6890283099242619,0.2504726052284241,0.25098538398742676,0.4985419511795044,0.011182697489857674,0.0,0.0,0.0,0.010274880565702915,0.0,0.0
1,0.1,1.0,0.7076735496520996,0.686249988419669,0.7080795764923096,0.6865770220756531,0.2723524272441864,0.2725040912628174,0.4551434814929962,0.003193547949194908,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
2,0.1,1.0,0.6638246178627014,0.6366576765264783,0.6638246178627014,0.6369271363530841,0.2703286409378052,0.27209222316741943,0.4575791358947754,0.003137319115921855,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
3,0.1,1.0,0.7231019139289856,0.698931736605508,0.7235079407691956,0.6994872689247131,0.2722390592098236,0.2731401324272156,0.4546208083629608,0.0030444650910794735,0.0,0.0,0.0,0.010027032345533371,0.0,0.0
4,0.1,30.0,0.6366220116615295,0.6083328362022128,0.6370280385017395,0.607731003846441,0.1401834785938263,0.1282811313867569,0.7315354347229004,0.004091697279363871,0.0,0.0,0.0,0.010844971053302288,0.0,0.0
