seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,early_stopped,stopped_epoch
0,499.0,0.6910272240638733,0.6444690099784306,0.6918392181396484,0.6353222387177604,0.13037431240081787,0.8737897276878357,False,500
1,494.0,0.7023954391479492,0.6613815001079014,0.699553370475769,0.6565525659493038,0.12584713101387024,0.8924544453620911,False,500
2,497.0,0.6577344536781311,0.6006077485425132,0.6581404805183411,0.6012130422251565,0.12156446278095245,0.8887417316436768,False,500
3,500.0,0.6954932808876038,0.6665256023406982,0.6954932808876038,0.6665256023406982,0.12387201189994812,0.9051939249038696,False,500
4,499.0,0.7105156183242798,0.6788490755217416,0.7105156183242798,0.6795740297862461,0.12679578363895416,0.8817596435546875,False,500
