seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,mean_prompt_edge_weight,pool_acceptance_mean,pool_acceptance_min,pool_acceptance_max,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,node_to_prompt_update_norm,raw_prompt_update_norm,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_message_scale,selected_message_scale,prompt_message_norm,pool_only_prompt_update,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,60.0,0.342035174369812,0.33432081937789915,0.3478955924510956,0.34306837916374205,0.48231858015060425,0.9975370168685913,0.2,0.28985506296157837,0.10979358851909637,8,2640,0.058992378413677216,0.058992378413677216,1.0,0.008958898484706879,0.30373072624206543,0.30373045802116394,0.3037308156490326,0.3330186605453491,0.999498724937439,0.0,0.003250288311392069,0.0036018805112689734,0.0,0.0,0.00019246530428063124,0.05919243022799492,0.05919243022799492,0.05919243022799492,0.0,0.0,weighted_mean,1.0,0.0,0.0,0.0,0.0,"[36101, 1320, 1320]",0.0,0.0,0.0,True,100
1,35.0,0.3702717125415802,0.36066479682922364,0.3260522186756134,0.32657564878463746,0.49120572209358215,0.9533984065055847,0.2,0.28853756189346313,0.10979358851909637,8,2628,0.05510825663805008,0.05510825663805008,1.0,0.00798030011355877,0.2896226942539215,0.28962066769599915,0.2896236479282379,0.36335158348083496,0.9370245337486267,0.1418050229549408,2.544041156768799,0.039545007050037384,0.14229556918144226,0.0021833323407918215,0.1418050229549408,0.05546125769615173,0.05521135777235031,0.05571115016937256,1.0,1.0,weighted_mean,1.0,0.14229556918144226,0.0,0.0,0.0,"[36101, 1314, 1314]",0.0,0.0,0.00337807834148407,True,75
2,50.0,0.3106020390987396,0.3078629970550537,0.313265860080719,0.3090359181165695,0.4856474697589874,0.8717944025993347,0.2,0.29029425978660583,0.10979358851909637,8,2644,0.05741611123085022,0.05741611123085022,1.0,0.00856063049286604,0.29819607734680176,0.2981955111026764,0.29819637537002563,0.48118096590042114,0.8443678021430969,0.37776440382003784,6.370014667510986,0.1938178837299347,0.37905237078666687,0.01116038765758276,0.37776440382003784,0.058400023728609085,0.05757918953895569,0.05922086536884308,1.0,1.0,weighted_mean,1.0,0.37905237078666687,0.0,0.0,0.0,"[36101, 1322, 1322]",0.0,0.0,0.002046346664428711,True,90
