node_id,label,ce_no_prompt,ce_prompt,delta_ce,benefited,primary_prompt_slot,acceptance_gate,structural_score
43,3,0.5471072793006897,0.5420957803726196,0.005011498928070068,True,3,1.0,0.6666666865348816
50,1,0.05945068970322609,0.059361159801483154,8.952990174293518e-05,True,3,1.0,0.6666666865348816
55,2,0.13526707887649536,0.13452260196208954,0.0007444769144058228,True,3,1.0,0.6666666865348816
145,4,0.35820120573043823,0.35405775904655457,0.004143446683883667,True,3,1.0,0.6666666865348816
149,2,0.1857665628194809,0.18470799922943115,0.0010585635900497437,True,3,1.0,0.6666666865348816
161,2,0.363065630197525,0.3621332049369812,0.0009324252605438232,True,3,1.0,0.6666666865348816
192,4,0.6966382265090942,0.6904265880584717,0.006211638450622559,True,3,1.0,0.6666666865348816
233,2,0.2594882547855377,0.2582409083843231,0.0012473464012145996,True,3,1.0,0.6666666865348816
279,2,0.13708941638469696,0.13641120493412018,0.0006782114505767822,True,3,1.0,0.6666666865348816
281,3,0.5767554640769958,0.571650505065918,0.005104959011077881,True,3,1.0,0.6666666865348816
284,2,0.047486141324043274,0.04711046814918518,0.00037567317485809326,True,3,1.0,0.6666666865348816
346,0,0.4829210340976715,0.4845576584339142,-0.0016366243362426758,False,3,1.0,0.3291619122028351
350,1,0.028479058295488358,0.02846735529601574,1.1702999472618103e-05,True,3,1.0,0.6666666865348816
353,4,0.32102325558662415,0.31728965044021606,0.003733605146408081,True,3,1.0,0.6666666865348816
374,0,0.2294151335954666,0.23040500283241272,-0.000989869236946106,False,3,1.0,0.6666666865348816
379,2,0.292562872171402,0.29100948572158813,0.0015533864498138428,True,3,1.0,0.6666666865348816
383,4,0.49542146921157837,0.48986366391181946,0.005557805299758911,True,3,1.0,0.6666666865348816
430,0,0.9916707277297974,0.9965176582336426,-0.004846930503845215,False,3,1.0,0.09031074494123459
499,2,0.67489093542099,0.6722421646118164,0.002648770809173584,True,3,1.0,0.6666666865348816
506,1,0.0807923823595047,0.08068902045488358,0.00010336190462112427,True,3,1.0,0.6666666865348816
518,2,0.2031971514225006,0.20235106348991394,0.0008460879325866699,True,3,1.0,0.6666666865348816
522,1,0.09701593220233917,0.09705736488103867,-4.143267869949341e-05,False,3,1.0,0.6666666865348816
588,1,0.33867865800857544,0.3384731113910675,0.00020554661750793457,True,3,1.0,0.6666666865348816
676,3,0.9639636278152466,0.9571707248687744,0.006792902946472168,True,3,1.0,0.6666666865348816
686,4,0.6987720727920532,0.6923442482948303,0.0064278244972229,True,3,1.0,0.6666666865348816
729,0,0.32861217856407166,0.33038702607154846,-0.0017748475074768066,False,3,1.0,0.29824402928352356
732,4,0.8617198467254639,0.8545859456062317,0.007133901119232178,True,3,1.0,0.6666666865348816
748,1,0.19284585118293762,0.19324564933776855,-0.0003997981548309326,False,3,1.0,0.1242360845208168
769,3,0.3264846205711365,0.32334572076797485,0.003138899803161621,True,3,1.0,0.6666666865348816
779,3,0.7170347571372986,0.7107683420181274,0.006266415119171143,True,3,1.0,0.6666666865348816
796,1,0.4888114631175995,0.4893859922885895,-0.0005745291709899902,False,3,1.0,0.6666666865348816
813,4,0.8423981070518494,0.8358341455459595,0.006563961505889893,True,3,1.0,0.6666666865348816
855,2,0.2009354531764984,0.2000555396080017,0.0008799135684967041,True,3,1.0,0.6666666865348816
869,2,0.37926724553108215,0.3782450556755066,0.0010221898555755615,True,3,1.0,0.6666666865348816
890,2,0.21188358962535858,0.21141329407691956,0.0004702955484390259,True,3,1.0,0.6666666865348816
895,4,0.9125781655311584,0.9057580828666687,0.006820082664489746,True,3,1.0,0.6666666865348816
920,1,0.29647937417030334,0.29737311601638794,-0.0008937418460845947,False,3,1.0,0.13070882856845856
959,0,0.597592830657959,0.6020482778549194,-0.004455447196960449,False,3,1.0,0.09849002957344055
974,0,0.3858936131000519,0.39094114303588867,-0.005047529935836792,False,3,1.0,0.056793954223394394
985,2,0.6782432198524475,0.6762459874153137,0.001997232437133789,True,3,1.0,0.6666666865348816
1009,3,0.8350180983543396,0.8289515376091003,0.006066560745239258,True,3,1.0,0.6666666865348816
1012,0,0.59671950340271,0.598058819770813,-0.0013393163681030273,False,3,1.0,0.06353893131017685
1015,1,0.21639388799667358,0.21617083251476288,0.00022305548191070557,True,3,1.0,0.6666666865348816
1027,1,0.05269109085202217,0.05258794501423836,0.00010314583778381348,True,3,1.0,0.6666666865348816
1062,4,0.7376848459243774,0.7304659485816956,0.007218897342681885,True,3,1.0,0.6666666865348816
1085,4,0.09045681357383728,0.08912605047225952,0.0013307631015777588,True,3,1.0,0.6666666865348816
1091,0,0.5155519247055054,0.5185279846191406,-0.002976059913635254,False,3,1.0,0.08139815926551819
1094,4,0.8844144344329834,0.8771510124206543,0.0072634220123291016,True,3,1.0,0.6666666865348816
1096,0,0.07084141671657562,0.07091948390007019,-7.806718349456787e-05,False,3,1.0,0.6666666865348816
1108,1,0.4949723482131958,0.49553123116493225,-0.0005588829517364502,False,3,1.0,0.6666666865348816
1119,0,0.01803441159427166,0.018096812069416046,-6.240047514438629e-05,False,3,1.0,0.6666666865348816
1120,1,0.13018904626369476,0.1303374320268631,-0.00014838576316833496,False,3,1.0,0.12816853821277618
1125,1,0.23342378437519073,0.23357470333576202,-0.00015091896057128906,False,3,1.0,0.6666666865348816
1131,0,0.39823633432388306,0.39963534474372864,-0.001399010419845581,False,3,1.0,0.6666666865348816
1143,2,0.3995073437690735,0.39848196506500244,0.001025378704071045,True,3,1.0,0.6666666865348816
