dataset,seed,selected_message_scale,strategy,direction,threshold,train_acc,val_acc,test_acc,train_pool_acc,val_pool_acc,test_pool_acc,train_pool_accepted_ratio,val_pool_accepted_ratio,test_pool_accepted_ratio,test_pool_fixed,test_pool_broken,test_prediction_change_ratio
chameleon,0,5.0,prompt_off,,,0.8362069129943848,0.3400000035762787,0.33664843440055847,0.8362069129943848,0.3333333432674408,0.3382716178894043,0.0,0.0,0.0,0,0,0.0
chameleon,0,5.0,prompt_on_all_pool,,,0.9224137663841248,0.3733333349227905,0.3361511826515198,0.9224137663841248,0.5416666865348816,0.33580246567726135,0.05094422399997711,0.010540184564888477,0.17786560952663422,40,41,0.07956240326166153
chameleon,0,5.0,oracle_test_upper_bound,,,0.8362069129943848,0.3400000035762787,0.3565390408039093,0.8362069129943848,0.3333333432674408,0.43703705072402954,0.0,0.0,0.017566973343491554,40,0,0.019890600815415382
chameleon,0,5.0,oracle_all_splits_upper_bound,,,0.9482758641242981,0.3799999952316284,0.3565390408039093,0.9482758641242981,0.5833333134651184,0.43703705072402954,0.005709266755729914,0.0026350461412221193,0.017566973343491554,40,0,0.019890600815415382
chameleon,0,5.0,train_low_conf_off,low,0.9757201075553894,0.9224137663841248,0.3733333349227905,0.3361511826515198,0.9224137663841248,0.5416666865348816,0.33580246567726135,0.05094422399997711,0.010540184564888477,0.17786560952663422,40,41,0.07956240326166153
chameleon,0,5.0,train_low_margin_off,low,0.9566188454627991,0.9224137663841248,0.3733333349227905,0.3361511826515198,0.9224137663841248,0.5416666865348816,0.33580246567726135,0.05094422399997711,0.010540184564888477,0.17786560952663422,40,41,0.07956240326166153
chameleon,0,5.0,train_high_structural_score,high,0.05297486111521721,0.9224137663841248,0.3733333349227905,0.3361511826515198,0.9224137663841248,0.5416666865348816,0.33580246567726135,0.05094422399997711,0.010540184564888477,0.17786560952663422,40,41,0.07956240326166153
chameleon,0,5.0,train_high_logit_delta,high,1.139308214187622,0.9224137663841248,0.3733333349227905,0.3361511826515198,0.9224137663841248,0.5416666865348816,0.33580246567726135,0.05094422399997711,0.010540184564888477,0.17566974461078644,40,41,0.07906514406204224
chameleon,0,5.0,train_high_learned_acceptance,high,0.2953721582889557,0.931034505367279,0.3733333349227905,0.33714568614959717,0.931034505367279,0.5416666865348816,0.34074074029922485,0.043478261679410934,0.009661835618317127,0.17039965093135834,40,39,0.07707608491182327
chameleon,0,5.0,train_low_conf_on,low,0.9990782737731934,0.9224137663841248,0.3733333349227905,0.3361511826515198,0.9224137663841248,0.5416666865348816,0.33580246567726135,0.05094422399997711,0.010540184564888477,0.17786560952663422,40,41,0.07956240326166153
