seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,early_stopped,stopped_epoch
0,13.0,0.5094329714775085,0.5001755058765411,0.515959620475769,0.5287437736988068,0.4973967969417572,1.0,True,53
1,81.0,0.6480726003646851,0.649008591969808,0.5807668566703796,0.5776357452074686,0.4713820219039917,0.9392171502113342,True,121
2,34.0,0.5041810870170593,0.511825829744339,0.537324070930481,0.5461129446824392,0.49113157391548157,0.999985933303833,True,74
3,30.0,0.5975933074951172,0.5862332582473755,0.6055986285209656,0.6082423726717631,0.4924471080303192,0.9999960660934448,True,70
4,49.0,0.696767270565033,0.6885430216789246,0.6885070204734802,0.6842891573905945,0.485561341047287,0.9995889067649841,True,89
