seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,mean_prompt_edge_weight,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,node_to_prompt_update_norm,raw_prompt_update_norm,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_message_scale,prompt_message_norm,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,45.0,0.2199326604604721,0.1765710785984993,0.21616162359714508,0.1838889718055725,0.48867887258529663,0.8059317469596863,0.2,0.20236842334270477,0.003289473708719015,8,6152,0.05663926154375076,0.05663926154375076,1.0,0.02831963263452053,0.6190869808197021,0.9638760685920715,1.1445056200027466,4.018217086791992,0.8219169974327087,1.1454620361328125,0.23590844869613647,0.22890114784240723,0.057102032005786896,0.05714999884366989,0.0570540651679039,5.0,weighted_mean,1.1454620361328125,0.0,0.0,0.0,"[30019, 3076, 3076]",0.0,0.0,0.010233377106487751,True,85
1,5.0,0.16821548342704773,0.0955191180575639,0.19784511625766754,0.1811705395579338,0.499410480260849,0.9334636926651001,0.2,0.20236842334270477,0.003289473708719015,8,6152,0.012676122598350048,0.05070449039340019,0.25,0.006338061299175024,0.37740251421928406,0.9968607425689697,0.0372706837952137,0.1469220668077469,0.1939883679151535,0.03725813701748848,0.04919278621673584,0.007454137317836285,0.05071783810853958,0.05071725323796272,0.05071841925382614,5.0,weighted_mean,0.03725813701748848,0.0,0.0,0.0,"[30019, 3076, 3076]",0.0,0.0,0.006979114376008511,True,45
2,10.0,0.2608754336833954,0.16767111085355282,0.2266666740179062,0.21103258728981017,0.49848806858062744,0.8892807960510254,0.2,0.20289473235607147,0.003289473708719015,8,6168,0.025708895176649094,0.05141779035329819,0.5,0.012854447588324547,0.419723242521286,0.9736729860305786,0.08842289447784424,0.3440171778202057,0.2130195051431656,0.08845829218626022,0.054793618619441986,0.017684578895568848,0.05144203454256058,0.051445018500089645,0.05143905058503151,5.0,weighted_mean,0.08845829218626022,0.0,0.0,0.0,"[30019, 3084, 3084]",0.0,0.0,0.013456955552101135,True,50
