dataset,seed,selected_message_scale,strategy,direction,threshold,train_acc,val_acc,test_acc,train_pool_acc,val_pool_acc,test_pool_acc,train_pool_accepted_ratio,val_pool_accepted_ratio,test_pool_accepted_ratio,test_pool_fixed,test_pool_broken,test_prediction_change_ratio
Actor,1,1.0,train_low_conf_on,low,0.9153188467025757,0.7905759215354919,0.273333340883255,0.2490096241235733,0.7905759215354919,0.3448275923728943,0.3017793595790863,0.05026315897703171,0.0038157894741743803,0.18421052396297455,134,100,0.062252406030893326
Actor,1,1.0,train_low_margin_on,low,0.8542594909667969,0.7905759215354919,0.273333340883255,0.2490096241235733,0.7905759215354919,0.3448275923728943,0.3017793595790863,0.05026315897703171,0.0038157894741743803,0.1844736784696579,134,100,0.062252406030893326
Actor,2,2.0,prompt_off,,,0.5654450058937073,0.2133333384990692,0.2415110319852829,0.5654450058937073,0.1666666716337204,0.286610871553421,0.0,0.0,0.0,0,0,0.0
Actor,2,2.0,prompt_on_all_pool,,,0.5340313911437988,0.23999999463558197,0.25240519642829895,0.5340313911437988,0.3333333432674408,0.3403068482875824,0.05026315897703171,0.0031578948255628347,0.18868421018123627,193,116,0.07823995500802994
Actor,2,2.0,oracle_test_upper_bound,,,0.5654450058937073,0.2133333384990692,0.2688172161579132,0.5654450058937073,0.1666666716337204,0.4211994409561157,0.0,0.0,0.025394737720489502,193,0,0.027306169271469116
Actor,2,2.0,oracle_all_splits_upper_bound,,,0.7225130796432495,0.23999999463558197,0.2688172161579132,0.7225130796432495,0.3333333432674408,0.4211994409561157,0.007894736714661121,0.0005263157654553652,0.025394737720489502,193,0,0.027306169271469116
Actor,2,2.0,train_low_conf_off,low,0.25699031352996826,0.5916230082511902,0.2266666740179062,0.25042444467544556,0.5916230082511902,0.25,0.3305439352989197,0.02342105284333229,0.0015789474127814174,0.09631578624248505,136,73,0.05164119973778725
Actor,2,2.0,train_low_margin_off,low,0.033104829490184784,0.6099476218223572,0.2266666740179062,0.24858517944812775,0.6099476218223572,0.25,0.32147839665412903,0.025131579488515854,0.0015789474127814174,0.09565789252519608,122,72,0.049660440534353256
Actor,2,2.0,train_high_structural_score,high,0.25395792722702026,0.5654450058937073,0.23999999463558197,0.25240519642829895,0.5654450058937073,0.3333333432674408,0.3403068482875824,0.03855263069272041,0.0031578948255628347,0.18868421018123627,193,116,0.07823995500802994
Actor,2,2.0,train_high_logit_delta,high,1.890542984008789,0.5811518430709839,0.2133333384990692,0.24844369292259216,0.5811518430709839,0.1666666716337204,0.32078102231025696,0.011710526421666145,0.0006578947650268674,0.051315788179636,78,29,0.023627618327736855
Actor,2,2.0,train_high_learned_acceptance,high,0.4269663691520691,0.6073298454284668,0.2133333384990692,0.24490661919116974,0.6073298454284668,0.1666666716337204,0.30334728956222534,0.011710526421666145,0.0001315789413638413,0.026710527017712593,34,10,0.010894170962274075
Actor,2,2.0,train_low_conf_on,low,0.22471515834331512,0.5654450058937073,0.2133333384990692,0.2415110319852829,0.5654450058937073,0.1666666716337204,0.286610871553421,0.0001315789413638413,0.0001315789413638413,0.0013157895300537348,2,2,0.0008488964522257447
Actor,2,2.0,train_low_margin_on,low,4.105269908905029e-05,0.5628272294998169,0.2133333384990692,0.2415110319852829,0.5628272294998169,0.1666666716337204,0.286610871553421,0.0001315789413638413,0.0,0.0,0,0,0.0
