seed,selected_route_budget,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,route_semantic,route_structural,route_null,prompt_message_norm,gamma,init_adapted_x_delta,init_logit_delta
0,0.05,1.0,0.7170117497444153,0.6886528389794486,0.7222899198532104,0.6938020076070514,0.20981714129447937,0.2113126814365387,0.5788702368736267,0.0008515235967934132,0.010009001940488815,0.0,0.0
1,0.05,1.0,0.7068615555763245,0.6850257771355766,0.7068615555763245,0.6852099980626788,0.21118023991584778,0.2113197147846222,0.5774999856948853,0.0008172205998562276,0.010009001940488815,0.0,0.0
2,0.05,1.0,0.6638246178627014,0.6369159477097648,0.6589524745941162,0.6327446571418217,0.2093140333890915,0.21086850762367249,0.5798174738883972,0.0008250235114246607,0.010009001940488815,0.0,0.0
3,0.05,1.0,0.7239139080047607,0.699321814945766,0.7206658720970154,0.6967898266656058,0.21115148067474365,0.21179771423339844,0.5770508050918579,0.000792162143625319,0.010009001940488815,0.0,0.0
4,0.05,10.0,0.6362159848213196,0.6082579046487808,0.6354039907455444,0.6075904007468905,0.20271757245063782,0.199293851852417,0.5979885458946228,0.004540206864476204,0.010090619325637817,0.0,0.0
