seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,early_stopped,stopped_epoch
0,1.0,0.128298819065094,0.03248856323105948,0.128298819065094,0.03248856323105948,0.49900004267692566,0.7884770035743713,False,1
