seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,use_multiview_routing,semantic_view_weight,structural_view_weight,role_view_weight,view_gate_entropy,mean_prompt_edge_weight,pool_acceptance_mean,pool_acceptance_min,pool_acceptance_max,use_hard_acceptance,hard_acceptance_ratio,hard_acceptance_selected_ratio,prompt_acceptance_budget,prompt_acceptance_supervision,acceptance_supervised_count,acceptance_positive_count,acceptance_negative_count,acceptance_ignored_count,acceptance_target_mean,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_to_original_update_norm,node_to_prompt_update_norm,raw_prompt_update_norm,prompt_gate_mean,prompt_gate_node_to_prompt_mean,prompt_gate_prompt_to_node_mean,prompt_message_scale,selected_message_scale,prompt_message_norm,pool_only_prompt_update,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,90.0,0.3560417592525482,0.3417570680379868,0.3510691225528717,0.3375317305326462,0.468092143535614,0.9267850518226624,0.2,0.2380325049161911,0.05094422399997711,8,2168,0.06390047818422318,0.06390047818422318,1.0,1.0,0.3356923758983612,0.33449503779411316,0.3298126459121704,0.9999735355377197,0.0032421830110251904,0.15601769089698792,0.12722405791282654,0.20464910566806793,1.0,0.10000000149011612,0.10147601366043091,2.0032272004755214e-05,0.0,0.0,0.0,0.0,116.0,0.0,0.4034270942211151,0.998322606086731,0.0,5.8209363487549126e-05,0.0012193433940410614,0.0,0.0,4.0010868360695895e-06,0.06424909830093384,0.06424909830093384,0.06424909830093384,0.0,0.0,weighted_mean,1.0,0.0,0.0,0.0,0.0,"[36101, 1084, 1084]",0.0,0.0,0.0,False,100
1,35.0,0.36946791410446167,0.3261299952864647,0.3460964560508728,0.3354174643754959,0.4913848638534546,0.9999808073043823,0.2,0.24110671877861023,0.05094422399997711,8,2196,0.05510825663805008,0.05510825663805008,1.0,1.0,0.3353886604309082,0.3344384431838989,0.33017289638519287,0.9999788403511047,0.002760431496426463,0.12271259725093842,0.11155267804861069,0.17591780424118042,1.0,0.10000000149011612,0.10018214583396912,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.5170000791549683,0.9997467398643494,0.0,0.0008244600030593574,0.029712572693824768,0.0,0.0,5.110350684844889e-05,0.05521122366189957,0.05521122366189957,0.05521122366189957,0.0,0.0,weighted_mean,1.0,0.0,0.0,0.0,0.0,"[36101, 1098, 1098]",0.0,0.0,0.0,True,75
2,60.0,0.3092988431453705,0.2912252753973007,0.30034807324409485,0.28231383860111237,0.4814531207084656,0.9956528544425964,0.2,0.24418093264102936,0.05094422399997711,8,2224,0.058992378413677216,0.058992378413677216,1.0,1.0,0.3355026841163635,0.3356969356536865,0.32880035042762756,0.9999576807022095,0.0029708389192819595,0.15323932468891144,0.12583953142166138,0.1989256590604782,1.0,0.10000000149011612,0.10071942210197449,6.09244534643949e-06,0.0,0.0,0.0,0.0,116.0,0.0,0.333267480134964,0.9991405606269836,0.0,0.0002851085737347603,0.004360679537057877,0.0,0.0,1.7720883988658898e-05,0.05919243022799492,0.05919243022799492,0.05919243022799492,0.0,0.0,weighted_mean,1.0,0.0,0.0,0.0,0.0,"[36101, 1112, 1112]",0.0,0.0,0.0,True,100
