dataset,seed,prompt_variant,run_dir,checkpoint_path,selected_message_scale,edge_scale_multiplier,num_nodes,test_nodes,pool_nodes,test_pool_nodes,pool_ratio,test_pool_ratio,test_acc_prompt_off,test_acc_prompt_on,test_pool_acc_prompt_off,test_pool_acc_prompt_on,test_non_pool_acc_prompt_off,test_non_pool_acc_prompt_on,test_fixed_by_prompt,test_broken_by_prompt,test_pool_fixed_by_prompt,test_pool_broken_by_prompt,test_non_pool_fixed_by_prompt,test_non_pool_broken_by_prompt,test_prediction_change_ratio,test_pool_prediction_change_ratio,test_non_pool_prediction_change_ratio,pool_error_precision_test,pool_error_recall_test,pool_low_conf_overlap_test,pool_low_margin_overlap_test,pool_high_structural_overlap_test,structural_score_pool_mean,structural_score_non_pool_mean,structural_score_test_wrong_mean,structural_score_test_correct_mean,confidence_off_pool_mean,confidence_off_non_pool_mean,margin_off_pool_mean,margin_off_non_pool_mean,h_delta_norm_pool_mean,h_delta_norm_non_pool_mean,logit_delta_norm_pool_mean,logit_delta_norm_non_pool_mean,prompt_usage_distribution,prompt_usage_full_distribution,prompt_usage_entropy,prompt_usage_full_entropy
chameleon,0,p2_strength,/Users/jackson/IdeaRebuild/outputs/p2_rejection_gate_validation/chameleon/20260606_203700/scale_0p5/seed_0,/Users/jackson/IdeaRebuild/outputs/p2_rejection_gate_validation/chameleon/20260606_203700/scale_0p5/seed_0/best_model.pt,0.5,1.0,2277,2102,475,420,0.20860782265663147,0.1998097002506256,0.31018078327178955,0.3044719398021698,0.33571428060531616,0.30714285373687744,0.30380499362945557,0.30380499362945557,12,24,12,24,0,0,0.03092293068766594,0.1547619104385376,0.0,0.6642857193946838,0.19241379310344828,0.2571428571428571,0.23809523809523808,0.9904761904761905,0.6639068722724915,0.49166712164878845,0.5181596279144287,0.554031252861023,0.38436639308929443,0.4383579194545746,0.19064797461032867,0.25487250089645386,1.5218394994735718,0.0,0.875311017036438,0.0,"[0.0, 0.0, 0.0, 0.31914350390434265, 0.015671908855438232, 0.2033151537179947, 0.22583845257759094, 0.2360309511423111]","[0.08949195593595505, 0.09591179341077805, 0.08465483784675598, 0.16989076137542725, 0.09396007657051086, 0.14577941596508026, 0.17808441817760468, 0.14222675561904907]",0.687839686870575,0.9803703427314758
chameleon,1,p2_strength,/Users/jackson/IdeaRebuild/outputs/p2_rejection_gate_validation/chameleon/20260606_203700/scale_5p0/seed_1,/Users/jackson/IdeaRebuild/outputs/p2_rejection_gate_validation/chameleon/20260606_203700/scale_5p0/seed_1/best_model.pt,5.0,1.0,2277,2102,474,427,0.2081686407327652,0.20313987135887146,0.295908659696579,0.30161750316619873,0.2974238991737366,0.3255269229412079,0.29552239179611206,0.29552239179611206,88,76,88,76,0,0,0.1317792534828186,0.6487119197845459,0.0,0.7025761008262634,0.20270270270270271,0.2646370023419204,0.2693208430913349,0.8805620608899297,0.6764757633209229,0.517365038394928,0.5428820848464966,0.565321147441864,0.2948837876319885,0.30545419454574585,0.08809252828359604,0.09735763072967529,13.744675636291504,0.0,6.665533542633057,0.0,"[0.0, 0.6150087118148804, 0.018014663830399513, 0.3293348252773285, 0.006459323223680258, 0.018531914800405502, 0.008341570384800434, 0.00430905818939209]","[0.08788014203310013, 0.2972041368484497, 0.08991099894046783, 0.17231768369674683, 0.08263242989778519, 0.08893414586782455, 0.09054750204086304, 0.09057298302650452]",0.4361691474914551,0.9378257393836975
chameleon,2,p2_strength,/Users/jackson/IdeaRebuild/outputs/p2_rejection_gate_validation/chameleon/20260606_203700/scale_5p0/seed_2,/Users/jackson/IdeaRebuild/outputs/p2_rejection_gate_validation/chameleon/20260606_203700/scale_5p0/seed_2/best_model.pt,5.0,1.0,2277,2102,476,430,0.20904698967933655,0.2045670747756958,0.209324449300766,0.22597526013851166,0.2186046540737152,0.30000001192092896,0.20693780481815338,0.20693780481815338,89,54,89,54,0,0,0.13748811185359955,0.6720930337905884,0.0,0.7813953757286072,0.20216606498194944,0.26744186046511625,0.26046511627906976,0.9069767441860465,0.6731090545654297,0.48759350180625916,0.533699095249176,0.503507673740387,0.2935844361782074,0.3078761696815491,0.0806000754237175,0.09054448455572128,10.678385734558105,0.0,4.005534648895264,0.0,"[0.0015602698549628258, 0.297218918800354, 0.29275307059288025, 0.3919314444065094, 0.004500065930187702, 0.00570674380287528, 0.0, 0.006329463329166174]","[0.06373965740203857, 0.2098856419324875, 0.2163032591342926, 0.2531159818172455, 0.06526518613100052, 0.06424149125814438, 0.06059325113892555, 0.06685557216405869]",0.5690337419509888,0.9075958132743835
