seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,early_stopped,stopped_epoch
0,144.0,0.7190418243408203,0.6907413516725812,0.5412099361419678,0.5453895798751286,0.47497910261154175,0.9948382377624512,True,184
1,119.0,0.7044255137443542,0.682621738740376,0.5927730202674866,0.5791107288428715,0.47579628229141235,0.9933406114578247,True,159
2,96.0,0.6634185910224915,0.6362678749220712,0.5075111389160156,0.4922911524772644,0.4858550429344177,0.9997507333755493,True,136
3,121.0,0.7210718393325806,0.6973212701933724,0.7344701290130615,0.7077591930116925,0.5000004768371582,1.0,True,161
4,101.0,0.6419001221656799,0.6097517716033118,0.36865609884262085,0.33882470668426584,0.4810258448123932,0.9930818676948547,True,141
