seed,best_epoch,best_test_acc,best_test_macro_f1,final_test_acc,final_test_macro_f1,alpha,branch_cosine,rho,pool_ratio,train_pool_ratio,prompt_node_count,prompt_edge_count,edge_scale,raw_edge_scale,edge_scale_multiplier,mean_prompt_edge_weight,prompt_usage_entropy,prompt_usage_full_entropy,prompt_msg_norm,prompt_to_original_msg_norm,node_to_prompt_msg_norm,prompt_gate_mean,adapted_branch_delta_norm,capacity_routing_enabled,prompt_capacity,capacity_overflow_count,edge_type_counts,init_original_x_delta,init_logit_delta,init_logit_delta_full_edge_scale,early_stopped,stopped_epoch
0,1.0,0.05887129530310631,0.015891281621796743,0.05887129530310631,0.015891281621796743,0.49975037574768066,0.999878466129303,0.2,0.2123338282108307,0.012924667447805405,8,2300,0.0015042353188619018,0.030084706842899323,0.05,0.0007521176594309509,0.4177190065383911,0.9980438947677612,0.0008252370171248913,0.08203145861625671,0.22142741084098816,0.010009902529418468,0.0008211269741877913,0.0,0.0,0.0,"[10556, 1150, 1150]",0.0,0.0,0.0002519935369491577,False,3
