dataset,seed,selected_message_scale,strategy,direction,threshold,train_acc,val_acc,test_acc,train_pool_acc,val_pool_acc,test_pool_acc,train_pool_accepted_ratio,val_pool_accepted_ratio,test_pool_accepted_ratio,test_pool_fixed,test_pool_broken,test_prediction_change_ratio
chameleon,0,0.5,train_low_margin_on,low,0.9986892938613892,1.0,0.3466666638851166,0.3044719398021698,1.0,0.3333333432674408,0.30714285373687744,0.010979359038174152,0.013175230473279953,0.18445323407649994,12,24,0.03092293068766594
chameleon,1,5.0,prompt_off,,,0.9599999785423279,0.3333333432674408,0.295908659696579,0.9599999785423279,0.3181818127632141,0.2974238991737366,0.0,0.0,0.0,0,0,0.0
chameleon,1,5.0,prompt_on_all_pool,,,1.0,0.3400000035762787,0.30161750316619873,1.0,0.3636363744735718,0.3255269229412079,0.010979359038174152,0.009661835618317127,0.18752744793891907,88,76,0.1317792534828186
chameleon,1,5.0,oracle_test_upper_bound,,,0.9599999785423279,0.3333333432674408,0.33777356147766113,0.9599999785423279,0.3181818127632141,0.5035128593444824,0.0,0.0,0.03864734247326851,88,0,0.04186489060521126
chameleon,1,5.0,oracle_all_splits_upper_bound,,,1.0,0.3733333349227905,0.33777356147766113,1.0,0.5909090638160706,0.5035128593444824,0.0004391743568703532,0.0026350461412221193,0.03864734247326851,88,0,0.04186489060521126
chameleon,1,5.0,train_low_conf_off,low,0.8821146488189697,1.0,0.3400000035762787,0.30161750316619873,1.0,0.3636363744735718,0.3255269229412079,0.010979359038174152,0.009661835618317127,0.18664909899234772,88,76,0.1317792534828186
chameleon,1,5.0,train_low_margin_off,low,0.8264071941375732,1.0,0.3400000035762787,0.30161750316619873,1.0,0.3636363744735718,0.3255269229412079,0.010979359038174152,0.009661835618317127,0.18752744793891907,88,76,0.1317792534828186
chameleon,1,5.0,train_high_structural_score,high,0.09658142179250717,1.0,0.3400000035762787,0.30161750316619873,1.0,0.3636363744735718,0.3255269229412079,0.010979359038174152,0.009661835618317127,0.18752744793891907,88,76,0.1317792534828186
chameleon,1,5.0,train_high_logit_delta,high,2.818831443786621,1.0,0.3400000035762787,0.30161750316619873,1.0,0.3636363744735718,0.3255269229412079,0.010979359038174152,0.009661835618317127,0.18664909899234772,88,76,0.13130351901054382
chameleon,1,5.0,train_high_learned_acceptance,high,0.3064369857311249,1.0,0.3400000035762787,0.30161750316619873,1.0,0.3636363744735718,0.3255269229412079,0.010979359038174152,0.009661835618317127,0.18752744793891907,88,76,0.1317792534828186
chameleon,1,5.0,train_low_conf_on,low,0.9979859590530396,1.0,0.3400000035762787,0.30161750316619873,1.0,0.3636363744735718,0.3255269229412079,0.010979359038174152,0.009661835618317127,0.18620993196964264,88,76,0.1317792534828186
chameleon,1,5.0,train_low_margin_on,low,0.9959994554519653,1.0,0.3400000035762787,0.30161750316619873,1.0,0.3636363744735718,0.3255269229412079,0.010979359038174152,0.009661835618317127,0.18577075004577637,88,76,0.1317792534828186
chameleon,2,5.0,prompt_off,,,0.8799999952316284,0.18000000715255737,0.209324449300766,0.8799999952316284,0.095238097012043,0.2186046540737152,0.0,0.0,0.0,0,0,0.0
chameleon,2,5.0,prompt_on_all_pool,,,1.0,0.2266666740179062,0.22597526013851166,1.0,0.4285714328289032,0.30000001192092896,0.010979359038174152,0.009222661145031452,0.1888449788093567,89,54,0.13748811185359955
chameleon,2,5.0,oracle_test_upper_bound,,,0.8799999952316284,0.18000000715255737,0.2516650855541229,0.8799999952316284,0.095238097012043,0.4255813956260681,0.0,0.0,0.039086516946554184,89,0,0.04234062880277634
chameleon,2,5.0,oracle_all_splits_upper_bound,,,1.0,0.23333333432674408,0.2516650855541229,1.0,0.4761904776096344,0.4255813956260681,0.0013175230706110597,0.0035133948549628258,0.039086516946554184,89,0,0.04234062880277634
chameleon,2,5.0,train_low_conf_off,low,0.8861693143844604,1.0,0.2266666740179062,0.22597526013851166,1.0,0.4285714328289032,0.30000001192092896,0.010979359038174152,0.009222661145031452,0.1888449788093567,89,54,0.13748811185359955
chameleon,2,5.0,train_low_margin_off,low,0.8282274007797241,1.0,0.2266666740179062,0.22597526013851166,1.0,0.4285714328289032,0.30000001192092896,0.010979359038174152,0.009222661145031452,0.1888449788093567,89,54,0.13748811185359955
chameleon,2,5.0,train_high_structural_score,high,0.08911282569169998,1.0,0.2266666740179062,0.22597526013851166,1.0,0.4285714328289032,0.30000001192092896,0.010979359038174152,0.009222661145031452,0.1888449788093567,89,54,0.13748811185359955
chameleon,2,5.0,train_high_logit_delta,high,0.44599029421806335,1.0,0.2266666740179062,0.22597526013851166,1.0,0.4285714328289032,0.30000001192092896,0.010979359038174152,0.009222661145031452,0.18840579688549042,89,54,0.13748811185359955
chameleon,2,5.0,train_high_learned_acceptance,high,0.2896836996078491,1.0,0.2266666740179062,0.22597526013851166,1.0,0.4285714328289032,0.30000001192092896,0.010979359038174152,0.009222661145031452,0.18840579688549042,89,54,0.13748811185359955
chameleon,2,5.0,train_low_conf_on,low,0.9973310232162476,1.0,0.2266666740179062,0.22597526013851166,1.0,0.4285714328289032,0.30000001192092896,0.010979359038174152,0.009222661145031452,0.1888449788093567,89,54,0.13748811185359955
chameleon,2,5.0,train_low_margin_on,low,0.995601236820221,1.0,0.2266666740179062,0.22597526013851166,1.0,0.4285714328289032,0.30000001192092896,0.010979359038174152,0.009222661145031452,0.1888449788093567,89,54,0.13748811185359955
