node_id,label,ce_no_prompt,ce_prompt,delta_ce,benefited,primary_prompt_slot,acceptance_gate,structural_score
8,0,0.012200725264847279,0.011295536532998085,0.0009051887318491936,True,13,1.0,0.665188193321228
14,1,1.5401079654693604,1.3428707122802734,0.19723725318908691,True,13,1.0,0.6666666865348816
18,1,0.0068642995320260525,0.005350555293262005,0.0015137442387640476,True,13,1.0,0.6666666865348816
19,0,1.6539244651794434,1.4988676309585571,0.15505683422088623,True,13,1.0,0.6666666865348816
47,2,0.08118496090173721,0.061155397444963455,0.020029563456773758,True,13,1.0,0.6666666865348816
76,4,0.5563099384307861,0.4386465847492218,0.11766335368156433,True,13,1.0,0.6666666865348816
90,4,0.4901728630065918,0.38108381628990173,0.10908904671669006,True,13,1.0,0.6666666865348816
105,4,0.5949174165725708,0.4705193042755127,0.1243981122970581,True,13,1.0,0.6666666865348816
123,2,0.16141389310359955,0.12975220382213593,0.03166168928146362,True,13,1.0,0.6666666865348816
127,3,0.042353034019470215,0.03506874293088913,0.007284291088581085,True,13,1.0,0.6152929663658142
149,4,0.367208331823349,0.27980607748031616,0.08740225434303284,True,13,1.0,0.6666666865348816
185,1,0.020260408520698547,0.015915149822831154,0.0043452586978673935,True,13,1.0,0.6666666865348816
245,0,0.02232164517045021,0.01765582337975502,0.00466582179069519,True,13,1.0,0.6666666865348816
252,1,0.030864594504237175,0.024769345298409462,0.006095249205827713,True,13,1.0,0.6666666865348816
261,2,0.040762558579444885,0.03334465250372887,0.007417906075716019,True,13,1.0,0.6666666865348816
271,1,1.5401079654693604,1.3428707122802734,0.19723725318908691,True,13,1.0,0.6666666865348816
274,2,0.037486396729946136,0.0297482181340456,0.007738178595900536,True,13,1.0,0.6666666865348816
289,0,1.6539244651794434,1.4988676309585571,0.15505683422088623,True,13,1.0,0.6666666865348816
305,3,0.34996217489242554,0.2806752920150757,0.06928688287734985,True,13,1.0,0.6666666865348816
312,4,0.174052432179451,0.13025528192520142,0.04379715025424957,True,13,1.0,0.6666666865348816
317,3,0.011229291558265686,0.008810455910861492,0.002418835647404194,True,13,1.0,0.6666666865348816
340,4,0.5312196612358093,0.41587603092193604,0.11534363031387329,True,13,1.0,0.6666666865348816
372,1,0.16180922091007233,0.13982722163200378,0.021981999278068542,True,13,1.0,0.4036208689212799
386,4,0.37596094608306885,0.2864595949649811,0.08950135111808777,True,13,1.0,0.6666666865348816
387,1,0.6150210499763489,0.5454736948013306,0.06954735517501831,True,13,1.0,0.26602521538734436
399,1,0.12118461728096008,0.10133785754442215,0.019846759736537933,True,13,1.0,0.6666666865348816
402,2,0.1639329195022583,0.12945114076137543,0.034481778740882874,True,13,1.0,0.6666666865348816
425,3,0.12363089621067047,0.09504693001508713,0.028583966195583344,True,13,1.0,0.6666666865348816
442,3,0.6983205676078796,0.6365023255348206,0.06181824207305908,True,13,1.0,0.2165796309709549
446,2,0.09129879623651505,0.08031868189573288,0.010980114340782166,True,13,1.0,0.24480466544628143
456,0,0.061000972986221313,0.05152999237179756,0.009470980614423752,True,13,1.0,0.41131791472435
460,0,0.10239307582378387,0.08303924649953842,0.019353829324245453,True,13,1.0,0.3256448209285736
465,2,0.4614831805229187,0.4343600273132324,0.02712315320968628,True,13,1.0,0.10552436113357544
483,0,0.1411857157945633,0.12117669731378555,0.02000901848077774,True,13,1.0,0.362003892660141
527,2,0.3390016257762909,0.2726224958896637,0.0663791298866272,True,13,1.0,0.1782342791557312
533,4,0.4426058530807495,0.34487977623939514,0.09772607684135437,True,13,1.0,0.6666666865348816
554,3,0.23521289229393005,0.18415524065494537,0.05105765163898468,True,13,1.0,0.6666666865348816
563,2,0.00210111984051764,0.001508051878772676,0.0005930679617449641,True,13,1.0,0.6666666865348816
608,2,0.14668779075145721,0.11387275159358978,0.03281503915786743,True,13,1.0,0.6666666865348816
623,1,1.5401079654693604,1.3428707122802734,0.19723725318908691,True,13,1.0,0.6666666865348816
647,3,0.4493458569049835,0.39257293939590454,0.05677291750907898,True,13,1.0,0.1646323949098587
666,3,0.3638302981853485,0.3388703167438507,0.024959981441497803,True,13,1.0,0.059353869408369064
672,1,0.007489814888685942,0.00584393460303545,0.0016458802856504917,True,13,1.0,0.6666666865348816
680,1,1.5401079654693604,1.3428707122802734,0.19723725318908691,True,13,1.0,0.6666666865348816
684,0,1.2545567750930786,1.1518818140029907,0.10267496109008789,True,13,1.0,0.436978816986084
700,0,0.038763564079999924,0.03269980475306511,0.0060637593269348145,True,13,1.0,0.4669969975948334
735,3,0.3280375897884369,0.26042941212654114,0.06760817766189575,True,13,1.0,0.6666666865348816
760,3,0.3420063257217407,0.3068263828754425,0.03517994284629822,True,13,1.0,0.16675464808940887
775,2,0.10646652430295944,0.09202558547258377,0.014440938830375671,True,13,1.0,0.08719434589147568
786,3,0.04112472012639046,0.033641159534454346,0.0074835605919361115,True,13,1.0,0.20730392634868622
836,2,0.22609852254390717,0.1957317292690277,0.030366793274879456,True,13,1.0,0.18649978935718536
839,4,0.41981515288352966,0.3221468925476074,0.09766826033592224,True,13,1.0,0.6666666865348816
885,3,0.1280979961156845,0.10642622411251068,0.021671772003173828,True,13,1.0,0.17116878926753998
890,4,0.2508814334869385,0.22610394656658173,0.02477748692035675,True,13,1.0,0.05488905310630798
896,4,0.4386310577392578,0.3370918333530426,0.10153922438621521,True,13,1.0,0.6666666865348816
915,3,0.4622892141342163,0.41589003801345825,0.04639917612075806,True,13,1.0,0.09151908755302429
929,3,0.060864247381687164,0.04669005796313286,0.014174189418554306,True,13,1.0,0.6666666865348816
